SITE_ID,VISIT_NO,NH4,NH4_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,K,K_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NO2,NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT
FW08MN032,1,0.01,HR,448.73,NA,7.008,NA,2.02,H,38,NA,69.72,NA,9.93,H,2.257,NA,3.624,NA,0.759,NA,0.02499,H,NA,NA,0.00529,R,479,NA,7.63,NA,23.3425,NA,3.252,NA,4.92,H,8.2,NA,4.27,NA
FW08MN039,1,0.022,NA,2828.76,NA,32.04,NA,2.92,NA,17,NA,280.63,NA,7.54,H,14.81,NA,5.004,NA,1.493,NA,0.00169,R,NA,NA,0,R,543,NA,8.07,NA,30.7956,NA,11.289,H,1.7,NA,0.8,NA,1.07,R
FW08MN041,1,0.015,RS,2415.72,S,37.54,S,3.38,S,30,S,248.72,S,9.33,HS,7.929,S,3.609,S,0.512,S,0.00141,RS,NA,NA,0,RS,489,S,7.76,S,44.5638,S,16.406,S,0.96,S,1.8,S,1.64,RS
FW08MN043,1,0.016,HRS,5162.21,S,66.14,S,5.45,S,30,HS,538.55,S,8.23,S,29.37,S,9.752,S,3.008,S,9.4e-4,RS,NA,NA,0.00449,RS,593,S,8.45,S,57.7325,S,11.824,S,32.22,S,6.4,S,6.88,S
FW08MN045,1,0.342,NA,4780.26,NA,84,NA,17.96,NA,12,H,899.65,NA,8.21,NA,57.89,NA,23.9,NA,7.443,NA,0.05967,NA,NA,NA,0,R,1402,NA,8.27,H,201.438,H,17.192,NA,213.54,NA,45.3,NA,30.79,H
FW08MN047,1,0.363,NA,315.14,NA,3.192,NA,3.11,NA,34,NA,49.59,NA,13.81,NA,0.969,NA,1.319,NA,4.165,NA,0.00249,R,NA,NA,9.8e-4,R,8481,NA,6.45,NA,3331.556,NA,10.919,H,0.03,R,262.8,NA,128.67,NA
FW08MN050,1,0.022,S,1424.02,S,9.525,S,0.59,S,170,HS,146.83,S,24.3,HS,13.2,S,2.589,S,0.461,S,0.01687,RS,NA,NA,0,RS,634,S,7.75,HS,48.425,S,20.643,S,0.96,S,0.4,S,1.81,HRS
FW08MN056,1,0.193,NA,4132.74,NA,67.74,NA,42.73,NA,2,R,643.77,NA,2.64,H,24.11,NA,23.47,NA,2.542,NA,4.24785,NA,NA,NA,0,R,4733,H,8.21,NA,90.1606,NA,8.893,NA,24.3,NA,0.2,NA,0.78,R
FW08MN057,1,0.052,NA,2647.32,NA,36.33,NA,5.22,NA,30,NA,297.06,NA,10.4,H,13.3,NA,7.549,NA,1.368,NA,0.03211,NA,NA,NA,0.00204,R,559,NA,8.08,NA,33.7963,NA,7.841,NA,12.36,NA,1.3,NA,1.53,R
FW08MN060,1,0.185,S,2690.69,S,34.79,S,0.05,RS,36,HS,253.55,S,12.73,S,10.67,S,2.086,S,0.133,S,5.8e-4,RS,NA,NA,0,RS,6003,S,7.32,HS,1084.131,S,3.753,S,1.01,S,264,S,67.3,HS
FW08MN061,1,0.009,R,4572.66,NA,81.99,NA,34.32,NA,21,H,932.95,NA,7.04,NA,57.39,NA,37.17,NA,6.757,NA,0,R,NA,NA,0,R,1393,NA,8.48,H,200.785,NA,18.497,NA,235.8,NA,35.3,NA,33.06,H
FW08MN065,1,0.02,NA,6410.93,NA,95.38,NA,38.98,NA,15,NA,767.01,NA,6.4,H,35.26,NA,12.09,NA,4.876,NA,0,R,NA,NA,0,R,544,NA,8.01,NA,213.1556,NA,28.531,NA,27.28,NA,11.7,NA,4.12,NA
FW08MN068,1,6.807,NA,7502.19,NA,101,NA,12.81,NA,98,NA,719.43,NA,23.28,H,23.93,NA,4.656,NA,4.979,NA,0,R,NA,NA,0,R,26050,H,7.52,NA,11020.1,H,36.978,H,2.86,NA,2942,NA,1268,NA
FW08MN070,1,0.033,NA,1787.54,NA,28.7,NA,29.01,NA,64,NA,289.33,NA,21.91,H,10.7,NA,14.01,NA,2.388,NA,0.0143,R,NA,NA,0,R,954,NA,7.47,NA,78.4306,NA,12.881,H,5.44,NA,4.4,NA,5.94,NA
FW08MN076,1,0.05,NA,1787.06,NA,24.91,NA,0.12,R,170,NA,180.65,NA,31.2,H,9.797,NA,1.195,NA,0.39,NA,0.00452,R,NA,NA,0,R,1048,NA,7.77,NA,67.3375,NA,12.412,H,0.37,R,5.8,NA,4.19,NA
FW08KY007,1,0.007,RS,2119.37,S,58.12,S,4.81,S,12,S,620.82,S,2.99,S,39.48,S,8.038,S,4.85,S,0.07784,S,NA,NA,0,RS,288,S,7.74,S,19.7063,S,8.467,HS,208.27,S,0,S,4.81,S
FW08KY009,1,0.003,RS,1816.96,S,41.61,S,6.06,S,10,HS,424.7,HS,1.63,S,22.57,S,6.708,S,2.891,S,0.01518,RS,NA,NA,0,RS,119,S,7.83,HS,10.6475,S,6.266,S,111.12,S,1.5,S,0.76,HRS
FW08KY056,1,0.119,NA,-136.54,NA,139.7,NA,6.38,NA,9,NA,1155.2,NA,2.1,NA,53.12,NA,14.26,NA,3.127,NA,0.08129,NA,NA,NA,0,R,188,NA,3.84,NA,26.344,NA,25.731,NA,633.88,NA,9,NA,4.99,NA
FW08MN080,1,0.046,S,2308.11,S,31.62,S,0.26,S,165,HS,230.35,HS,32.79,S,11.62,S,2.054,S,0.777,S,0.00289,RS,NA,NA,0,RS,918,S,7.83,HS,70.755,S,7.403,S,1.68,S,6.7,S,18.8,HS
FW08MN093,1,0.027,NA,4597.15,NA,73.42,NA,32.34,NA,21,NA,599.09,NA,3.44,NA,26.91,NA,7.017,NA,3.697,NA,1.5358,NA,NA,NA,0,R,2064,NA,8.08,NA,111.91,NA,20.702,NA,33.71,NA,12.5,NA,0.88,R
FW08MN119,1,0.068,NA,4538.65,NA,55.7,NA,6.62,NA,19,NA,460.8,NA,6.95,NA,25.37,NA,6.12,NA,2.94,NA,0.01976,R,NA,NA,0,R,525,NA,8.2,NA,50.5956,NA,15.144,H,16.64,NA,8,NA,5,NA
FW08RMN9018,1,0.038,S,4401.43,S,50.39,S,6.42,S,33,S,471.67,S,13.07,S,29.81,S,5.214,S,5.533,S,0.02001,S,NA,NA,0,RS,1194,S,7.92,S,114.6544,S,10.694,S,22.51,S,20.7,S,11.47,S
FW08RMN9038,1,0.019,RS,486.99,S,5.928,S,0.26,S,99,S,62.09,S,20.92,S,4.172,S,1.623,S,0.047,RS,0.00239,RS,NA,NA,0,RS,672,S,7.21,S,30.3744,S,2.359,S,1.72,S,1.8,S,4.09,S
FW08RMN9064,1,0.012,HRS,2648.43,S,33.93,S,1.96,S,18,HS,267.11,S,11.77,S,13.07,S,3.382,S,1.812,S,0,RS,NA,NA,0,RS,1023,S,8.39,HS,48.0925,S,3.072,S,5.36,S,6.5,S,8.64,HS
FW08RMN9075,1,0.071,NA,6495.02,NA,70.6,NA,5.22,NA,20,NA,599.09,NA,6.29,NA,33.65,NA,10.51,NA,4.546,NA,0.04405,NA,NA,NA,0,R,573,NA,8.13,NA,68.555,NA,27.825,NA,8.71,NA,16.1,NA,2.71,NA
FW08RMN9083,1,0.021,S,227.53,S,3.736,S,0.13,RS,150,HS,31.33,S,15.24,HS,1.513,S,1.384,S,0.29,S,0.01,RS,NA,NA,0,RS,508,S,6.97,HS,44.8225,S,6.9,S,0.67,S,3.2,S,2.96,HS
FW08RMN9087,1,0.011,R,772.54,NA,10.72,NA,0.44,NA,76,NA,91.53,NA,12.86,NA,3.877,NA,2.843,NA,0.365,NA,0.08358,NA,NA,NA,4.8e-4,R,433,NA,7.6,NA,26.2806,NA,11.804,H,2.44,NA,1,NA,0.03,R
FW08RMN9093,1,0.03,NA,492.65,NA,6.435,NA,0.98,NA,145,NA,63.29,NA,22.11,H,4.086,NA,1.773,NA,0.284,NA,0.01155,R,NA,NA,0,R,639,NA,7.35,NA,27.7638,NA,3.471,NA,1.5,NA,1.4,NA,2.71,NA
FW08RMN9100,1,0.021,S,1200.91,S,16.89,S,5.09,S,110,S,147.32,HS,32.53,S,6.196,S,5.778,S,1.433,S,0.00113,RS,NA,NA,0,RS,1325,S,7.39,S,65.4225,S,0.409,S,0.14,RS,11,S,3.97,S
FW08MA003,1,0.162,NA,311.82,NA,7.94,NA,40.28,NA,19,NA,195.06,NA,3.56,NA,1.551,NA,25.75,NA,1.842,NA,0.38818,NA,NA,NA,0.0178,R,833,NA,7.34,NA,65.0688,NA,6.188,H,7.16,NA,5.6,NA,1.26,R
FW08MA005,1,0.022,NA,623.18,NA,12.08,NA,10.44,NA,25,NA,115.71,NA,3.95,NA,1.513,NA,7.375,NA,1.054,NA,0.13843,NA,NA,NA,0.00178,R,333,NA,7.61,NA,20.5913,NA,6.24,NA,4.89,NA,2.9,NA,1.6,R
FW08MA009,1,0.014,R,356.35,NA,6.615,NA,12.6,NA,15,NA,92.72,NA,3.63,NA,1.378,NA,8.223,NA,0.802,NA,0.0703,NA,NA,NA,0,R,181,NA,7.55,NA,10.2788,NA,5.279,NA,3.87,NA,0,NA,0.75,R
FW08MA009,2,0.007,RS,352.11,S,6.988,S,13.5,S,13,HS,98.86,S,2.51,S,1.637,S,8.181,S,0.858,S,0.07785,S,NA,NA,0,RS,214,S,7.5,HS,7.2531,S,5.756,S,4.22,S,0.1,S,0.36,HRS
FW08MA012,1,0.016,RS,2751.79,S,37.91,S,39.16,HS,11,S,402.46,S,3.47,S,12.8,S,23.46,S,1.903,S,0.58341,HS,NA,NA,0,RS,893,S,8.09,S,145.0519,S,3.943,S,8.99,HS,0.4,S,1.27,RS
FW08MA015,1,0.033,NA,553.87,NA,13.89,NA,8.47,NA,25,NA,156.96,NA,2.63,H,4.052,NA,5.75,NA,4.072,NA,2.91308,NA,NA,NA,0.00882,R,3181,H,7.53,NA,96.3188,NA,9.679,H,17.31,NA,51.6,NA,5.84,NA
FW08MA016,1,0.008,R,693.3,NA,10.34,NA,6.49,NA,26,NA,101.24,NA,2.94,H,3.497,NA,4.461,NA,0.731,NA,0.12601,NA,NA,NA,0.0019,R,202,NA,7.8,NA,12.0138,NA,5.835,H,4.13,NA,0.7,NA,1.86,R
FW08MA019,1,0.168,NA,301.67,NA,7.822,NA,40,NA,19,NA,191.29,NA,3.63,NA,1.479,NA,26.08,NA,1.889,NA,0.43143,NA,NA,NA,0.0285,NA,901,NA,7.39,NA,58.1375,NA,6.097,NA,7.3,NA,1.7,NA,0.85,R
FW08MA021,1,0.021,NA,612.69,NA,11.46,NA,10.46,NA,31,NA,116.7,NA,3.98,H,1.449,NA,7.313,NA,1.06,NA,0.12573,NA,NA,NA,0.00163,R,334,NA,7.73,NA,22.0863,NA,6.289,H,4.68,NA,2.6,NA,3.04,NA
FW08MA020,1,0.03,NA,774.7,NA,15.04,NA,14.62,H,22,NA,142.67,NA,3.6,NA,1.769,NA,8.829,NA,1.304,NA,0.18534,H,NA,NA,0.00247,R,391,NA,7.63,NA,17.1325,NA,5.6,H,6.33,H,2.4,NA,1,R
FW08MA023,1,0.123,NA,317.01,NA,8.445,NA,45.14,NA,15,H,212.94,NA,3.81,NA,1.619,NA,29.01,NA,2.134,NA,0.53173,NA,NA,NA,0.01848,R,939,NA,7.36,NA,54.2975,NA,6.123,NA,7.77,NA,0,NA,0.7,R
FW08MA026,1,0.035,S,333.71,S,7.811,S,47.58,S,67,S,212.94,HS,9.13,S,2.175,S,29.36,S,1.01,S,0.05874,S,NA,NA,0,RS,844,S,6.89,S,85.0213,S,7.949,S,4.32,S,31.2,S,18.37,S
FW08TN003,1,0.074,NA,1615.9,NA,29.99,NA,3.95,NA,20,NA,213.28,NA,4.1,NA,4.778,NA,2.739,NA,4.055,NA,0.25978,NA,NA,NA,0.00703,R,668,NA,7.95,NA,59.7263,NA,7.406,H,14.66,NA,13.8,NA,18.55,NA
FW08TN009,1,0.293,NA,1902.45,NA,27.26,NA,9.97,NA,59,NA,251.3,NA,13.85,NA,4.607,NA,2.564,NA,23.18,NA,0.01331,R,NA,NA,0.00923,R,1449,NA,7.48,NA,1274.238,H,9.606,NA,6.36,NA,10,NA,14.26,NA
FW08TN012,1,0.088,NA,1304.29,NA,21,NA,7.73,NA,20,NA,193.3,NA,1.8,NA,5.246,NA,8.311,NA,1.695,NA,0.13318,NA,NA,NA,0.0147,R,469,NA,8.03,NA,33.8563,NA,3.728,NA,14.69,NA,2,NA,2.79,NA
FW08TN016,1,0.084,NA,424.94,NA,8.154,NA,4.11,NA,34,NA,80.17,NA,5.35,H,1.623,NA,2.754,NA,2.668,NA,0.37582,NA,NA,NA,0.00562,R,698,NA,7.34,NA,100.1975,NA,7.836,NA,5.37,NA,13.1,NA,26.46,NA
FW08TN028,1,0.01,HR,177.15,NA,2.176,NA,2.15,H,19,NA,38.06,NA,1.93,NA,0.899,NA,3.144,NA,0.926,NA,0.11145,H,NA,NA,0,R,362,NA,6.75,NA,114.1188,NA,14.884,NA,3.7,H,54.1,NA,64.79,NA
FW08VT019,1,0.009,R,828.38,NA,13.37,NA,8.97,NA,6,H,130.87,NA,2.35,NA,3.986,NA,6.246,NA,0.816,NA,0.11427,NA,NA,NA,0.00228,R,303,NA,7.85,NA,13.5513,NA,4.83,NA,7.54,NA,1.1,NA,2.61,NA
FW08TN032,1,0.064,NA,351.9,NA,6.402,NA,3.71,H,23,NA,69.09,NA,3.41,H,1.707,NA,2.792,NA,2.383,NA,0.53476,H,NA,NA,0.00872,R,759,NA,7.32,NA,126.9525,NA,7.798,NA,3.94,H,71.4,NA,54.14,NA
FW08TN033,1,0.009,HR,619.75,NA,7.461,NA,4.76,H,9,NA,96.01,NA,2.34,H,3.491,NA,6.198,NA,2.127,NA,0.50226,H,NA,NA,0.00113,R,709,NA,7.57,NA,225.5663,NA,13.599,NA,3.58,H,63.4,NA,28.69,NA
FW08TN037,1,0.048,NA,339.14,NA,4.057,NA,3.18,NA,30,NA,56.84,H,4.93,NA,1.199,NA,3.092,NA,2.803,NA,0.12244,NA,NA,NA,0.00557,R,676,NA,7.15,NA,257.2275,NA,11.655,NA,1.84,NA,97.2,NA,55.72,NA
FW08TN039,1,0.026,NA,1017.39,NA,16.15,NA,5.91,NA,30,NA,150.1,NA,1.54,NA,3.753,NA,5.388,NA,1.338,NA,0.18167,NA,NA,NA,0.00949,R,430,NA,7.96,NA,24.2,NA,4.196,NA,10.13,NA,3,NA,4.13,NA
FW08TN040,1,0.01,HRS,1755.67,S,32.92,S,5.35,HS,15,HS,214.73,S,1.92,S,4.586,S,2.623,S,1.873,S,0.74,HS,NA,NA,0.02426,S,1018,S,8.09,S,51.0175,S,1.222,S,6.66,HS,4.8,S,1.57,RS
FW08TN044,1,0.037,S,1161.39,S,16.11,S,2.13,S,65,S,138.5,S,11.26,S,2.542,S,0.716,S,12.48,S,0.22137,S,NA,NA,0.00353,RS,1570,S,7.64,S,965.791,S,8.765,HS,1.45,S,16,S,27.8,S
FW08TN051,1,0.028,NA,4616.02,NA,86.74,NA,7.1,NA,9,H,479.57,NA,2.22,NA,6.383,NA,4.647,NA,3.604,NA,1.82566,NA,NA,NA,0,R,2084,NA,8.09,NA,72.6156,NA,7.767,NA,9.06,NA,1.4,NA,3.9,NA
FW08TN068,1,0.011,R,1229.12,NA,12.61,NA,10.2,NA,21,NA,168.56,NA,4.4,NA,3.579,NA,12.97,NA,5.522,NA,0.01882,R,NA,NA,9.7e-4,R,322,NA,7.6,NA,148.2781,NA,21.52,H,2.59,NA,2.2,NA,3.07,NA
FW08RTN9004,1,0.034,S,6098.83,S,78.28,S,3.27,S,9,S,570.44,HS,3.23,S,24.47,S,7.976,S,2.772,S,0.00299,RS,NA,NA,0,RS,475,S,7.81,S,113.795,S,28.188,S,2.54,S,7,S,7.11,S
FW08RTN9005,1,0.308,S,2984.85,S,38.42,S,5.74,S,35,HS,319.99,S,13.02,HS,12.99,S,5.274,S,4.221,S,0.44568,S,NA,NA,0,RS,1368,S,7.8,HS,160.7363,S,6.723,S,1.81,S,12.9,S,14.23,HS
FW08RTNECO65J05,1,0.004,R,255.58,NA,4.311,NA,1.22,NA,16,NA,40.26,NA,1.4,NA,1.063,NA,1.376,NA,0.779,NA,0.1807,NA,NA,NA,6.3e-4,R,278,NA,7.14,NA,34.72,NA,8.456,H,2.32,NA,5.2,NA,10.68,NA
FW08RTNECO65E08,1,0.039,S,215.18,S,1.849,S,1.45,HS,16,S,32.74,S,1.57,HS,0.949,S,2.613,S,0.663,S,0.08726,HS,NA,NA,7.4e-4,RS,140,S,7.15,S,71.0775,S,19.823,S,1.35,HS,12.1,S,14.78,S
FW08RI001,1,0.026,NA,209.26,NA,5.393,NA,27.96,NA,35,NA,134.84,NA,15.02,NA,1.861,NA,16.49,NA,1.719,NA,0.20606,NA,NA,NA,0,R,905,NA,6.87,NA,167.6188,NA,18.389,NA,2.67,NA,1.7,NA,1.41,R
FW08RI001,2,0.025,NA,164.3,NA,5.192,NA,28.43,NA,150,NA,133.45,NA,14.79,NA,1.964,NA,16.98,NA,1.848,NA,0.21671,NA,NA,NA,0,R,878,NA,6.62,NA,120.8013,NA,17.626,H,3.75,NA,0,NA,0.84,R
FW08RI003,2,0.015,R,634.79,NA,18.4,NA,94.08,NA,20,NA,438.23,NA,3.58,NA,2.961,NA,58.74,NA,4.891,NA,1.35433,NA,NA,NA,0.00646,R,1634,NA,7.81,NA,115.89,NA,5.204,NA,19.21,NA,2.4,NA,1.22,R
FW08RI004,1,0.044,NA,192.59,NA,5.229,NA,21,NA,57,NA,123.24,NA,5.97,NA,1.512,NA,14.55,NA,1.315,NA,0.64773,NA,NA,NA,0.01405,R,1029,NA,6.97,NA,72.8481,NA,10.406,NA,7.3,NA,1.2,NA,1.4,R
FW08RI004,2,0.027,NA,205.18,NA,5.24,NA,21.95,H,60,NA,121.56,NA,6.29,NA,1.47,NA,14.14,NA,1.558,NA,0.64864,H,NA,NA,0.0073,R,1030,NA,6.91,NA,71.9213,NA,10.536,NA,8.81,H,6.9,NA,1.99,R
FW08RI003,1,0.043,NA,550.02,NA,16.13,NA,88.92,NA,16,NA,408.26,NA,3.86,H,2.512,NA,53.44,NA,4.342,NA,1.13538,NA,NA,NA,0.00735,R,1568,NA,7.67,NA,136.8325,NA,5.131,H,15.75,NA,6.6,NA,3.43,NA
FW08RI005,1,0.024,NA,206.13,NA,6.751,NA,40.76,NA,30,NA,189.74,NA,3.83,H,1.233,NA,24.85,NA,1.553,NA,0.41078,NA,NA,NA,0,R,677,NA,7.2,NA,21.0081,NA,6.813,H,6.88,NA,0,NA,1.14,R
FW08RI006,1,0.009,R,675.86,NA,20.44,NA,106.04,NA,25,NA,490.44,NA,3.85,NA,3.004,NA,66.07,NA,5.075,NA,1.3728,NA,NA,NA,0.00823,R,1818,NA,7.83,NA,127.6838,NA,6.415,NA,19.93,NA,8.6,NA,1.91,R
FW08RI007,1,0.035,NA,177.84,NA,4.771,NA,20.73,NA,59,NA,114.02,NA,6.14,NA,1.424,NA,14.35,NA,1.372,NA,0.57004,NA,NA,NA,0.01271,R,934,NA,6.86,NA,66.4269,NA,10.828,H,6.87,NA,0,NA,1.33,R
FW08RI008,1,0.152,NA,185.13,NA,4.524,NA,20.95,NA,61,NA,119.57,NA,5.82,NA,1.44,NA,14.68,NA,1.317,NA,0.75286,NA,NA,NA,0,R,1212,NA,6.91,NA,149.77,NA,9.875,H,6.66,NA,0.8,NA,1.35,R
FW08RI009,1,0.022,NA,421.97,NA,11.91,NA,53.38,NA,26,NA,264.19,NA,3.63,H,1.585,NA,33.84,NA,2.412,NA,0.73858,NA,NA,NA,0.01106,R,1014,NA,7.51,NA,76.1619,NA,7.109,H,11.24,NA,0.8,NA,1.7,R
FW08RI010,1,0.02,NA,629.35,NA,19.02,NA,104.44,NA,17,NA,480.56,NA,3.75,NA,2.939,NA,66.47,NA,5.026,NA,1.34368,NA,NA,NA,0.00856,R,1719,NA,7.72,NA,100.3919,NA,5.707,H,18.22,NA,1.4,NA,1.63,R
FW08RI011,1,0.044,NA,179.18,NA,4.736,NA,20.69,NA,54,NA,115.21,NA,6.19,NA,1.389,NA,14.37,NA,1.374,NA,0.56632,NA,NA,NA,0.01414,R,968,NA,6.84,NA,71.0381,NA,10.638,H,6.82,NA,1.8,NA,1.39,R
FW08RI012,1,0.019,RS,12.06,S,0.936,S,2.81,S,210,S,26.76,S,16.63,S,0.28,S,2.43,S,0.273,S,0.01071,RS,NA,NA,0,RS,670,S,5.22,S,64.0625,S,15.962,S,1.39,S,14.9,S,5.91,S
FW08RI013,1,0.099,NA,661.52,NA,19.66,NA,81.06,NA,16,NA,415.99,NA,4.58,H,2.581,NA,53.55,NA,6.164,NA,1.19298,NA,NA,NA,0.02232,NA,1711,NA,7.43,NA,137.9956,NA,8.531,H,25.75,NA,0,NA,1.52,R
FW08RI016,1,0.009,R,118.02,NA,3.334,NA,23.02,NA,51,NA,105.5,NA,5.39,NA,0.849,NA,14.45,NA,1.502,NA,0.09413,NA,NA,NA,0,R,346,NA,6.53,NA,28.1338,NA,10.092,NA,5.03,NA,0.4,NA,1.32,R
FW08RI017,1,0.027,NA,505.76,NA,13.4,NA,69.02,NA,20,NA,309.63,NA,3.48,NA,1.595,NA,43.24,NA,2.591,NA,0.44493,NA,NA,NA,0,R,732,NA,7.61,NA,36.8681,NA,4.781,H,8.65,NA,0.2,NA,1.08,R
FW08RI017,2,0.041,NA,588.91,NA,15.19,NA,75.15,NA,10,NA,344.44,H,3.22,NA,1.761,NA,45.71,NA,3.024,NA,0.5805,NA,NA,NA,0.00679,R,859,NA,7.42,NA,23.275,NA,4.068,NA,9.81,NA,0,NA,1.16,R
FW08MN005,1,0.023,NA,6541.03,NA,41.48,NA,13.2,NA,57,NA,861.83,NA,11.57,NA,73.03,NA,48.42,NA,4.345,NA,0.0097,R,NA,NA,0,R,494,NA,8.1,NA,25.9888,NA,4.324,NA,141.15,NA,0.8,NA,1.06,R
FW08MN006,1,0.016,R,5115.18,NA,64.98,NA,15.08,NA,40,NA,617.86,NA,12.62,NA,39.98,NA,13.03,NA,4.923,NA,0,R,NA,NA,0,R,1026,NA,8.36,NA,115.0044,NA,6.848,H,65.79,NA,42.8,NA,50.14,NA
FW08MN008,1,0.058,NA,3504.69,NA,64.89,NA,45.09,NA,26,NA,490.44,NA,7.14,NA,13.1,NA,17.09,NA,1.108,NA,0.22401,NA,NA,NA,0,R,1199,NA,8,NA,267.3925,NA,24.923,NA,14.4,NA,34.8,NA,32.21,NA
FW08MN010,1,0.005,R,6369.22,NA,81.96,NA,3.24,NA,19,NA,606.99,H,5.99,NA,28.76,NA,10.14,NA,2.887,NA,0,R,NA,NA,0,R,485,NA,8.24,NA,100.955,NA,20.068,NA,17.42,NA,18,NA,6.37,NA
FW08MN011,1,0.021,NA,1308.42,NA,19.45,NA,2.87,NA,110,H,145.64,NA,16.39,NA,6.278,NA,3.187,NA,0.495,NA,0.0267,NA,NA,NA,6.6e-4,R,559,NA,7.83,NA,49.8738,NA,15.344,NA,1.07,NA,0.6,NA,7.6,NA
FW08MN053,1,0.018,R,3041.64,NA,42.37,NA,23.14,H,8,NA,434.36,NA,6.36,H,20.97,NA,15.92,NA,2.676,NA,0.46168,H,NA,NA,0.00598,R,1506,NA,8.49,NA,196.9713,NA,11.971,NA,37.96,H,7.8,NA,16.1,NA
FW08NC001,1,0.006,HRS,215.57,S,2.284,S,0.98,S,8,HS,33.24,S,1.11,HS,0.724,S,2.51,S,1.251,S,0.02925,S,NA,NA,0,RS,111,HS,7.11,HS,37.6219,HS,13.569,S,2.5,S,24.2,S,4.9,HS
FW08NC001,2,0.004,HRS,237.75,S,2.356,S,0.96,HS,23,S,33.82,S,1.09,HS,0.721,S,2.986,S,1.267,S,0.03611,HS,NA,NA,0,RS,161,HS,7.31,S,72.1025,HS,14.561,HS,1.91,HS,46,S,18.8,S
FW08NC002,1,0.007,HR,166.79,NA,2.046,NA,0.49,NA,9,NA,24.39,NA,0.83,H,0.764,NA,1.285,NA,0.408,NA,0.31357,NA,NA,NA,0,R,456,H,7.21,NA,30.0369,H,10.093,NA,0.88,NA,10.2,NA,0.41,R
FW08NC002,2,0.004,HR,164.58,NA,2.052,NA,0.51,H,6,NA,23.91,NA,0.96,H,0.744,NA,1.374,NA,0.326,NA,0.31731,H,NA,NA,0,R,481,H,7.24,NA,52.76,H,10.788,H,0.94,H,10.9,NA,4.55,NA
FW08NC003,1,0.011,HR,508.77,NA,6.144,NA,2.67,NA,16,NA,79.6,NA,1.51,H,2.109,NA,3.872,NA,2.304,NA,0.64069,NA,NA,NA,0.00487,R,895,NA,7.76,NA,82.0775,NA,18.405,H,4,NA,21.2,NA,4.2,NA
FW08NC008,1,0.001,HRS,68.14,S,0.478,S,0.63,S,5,S,12.81,S,0.51,HS,0.449,S,1.093,S,0.555,S,0.01811,RS,NA,NA,0,RS,63,HS,6.8,S,7.2713,HS,8.819,HS,1.09,S,4,S,1.13,RS
FW08NC010,1,1.012,NA,679.92,NA,10.39,NA,19.85,NA,36,NA,161.86,NA,10.73,H,5.524,NA,5.698,NA,6.78,NA,0.006,R,NA,NA,0.00608,R,1948,H,7.29,NA,229.8713,H,4.241,H,6.77,NA,50.4,NA,24.52,NA
FW08NC011,1,0.032,NA,517.32,NA,8.323,NA,5.56,NA,9,NA,111.39,NA,1.59,H,2.367,NA,6.326,NA,2.89,NA,1.91298,NA,NA,NA,0.00763,R,2059,H,7.47,NA,101.3513,H,28.747,H,7.18,NA,6.4,NA,8.44,NA
FW08NC012,1,0.006,HRS,176.59,S,1.349,S,1.07,HS,15,HS,25.68,S,0.89,HS,0.766,S,2.298,S,0.979,S,0.02097,HS,NA,NA,0,RS,63,HS,7.07,S,9.4119,HS,14.185,S,1.51,HS,2.9,S,0.29,RS
FW08NC013,1,0.102,S,1229.37,S,13.8,S,5.1,S,26,HS,146.73,S,6.48,HS,4.518,S,6.863,S,2.038,S,0.05917,S,NA,NA,0.00702,RS,473,HS,7.63,HS,50.6638,HS,21.279,S,1.42,S,3.5,S,14.06,HS
FW08NC015,1,0.067,H,912.01,NA,42.89,NA,101.8,NA,24,NA,716.72,NA,7.87,H,7.891,NA,69.36,NA,24.85,NA,23.77323,NA,NA,NA,0.03642,NA,24125,H,7.5,NA,2791.088,H,4.623,H,30.12,NA,1.7,NA,0.88,R
FW08AR001,1,0.031,H,1216.08,NA,12.14,NA,9.44,NA,15,NA,179.36,NA,4,H,6.28,NA,16.94,NA,2.926,NA,0.06665,NA,NA,NA,0,R,416,NA,7.9,NA,92.6525,NA,15.871,NA,10.21,NA,10.2,NA,11.59,NA
FW08AR002,1,0.798,NA,783.67,NA,9.698,NA,2.79,NA,66,NA,100.3,NA,9.56,NA,2.162,NA,2.572,NA,5.202,NA,0.03747,NA,NA,NA,0.01873,R,1608,NA,7.53,NA,173.3238,NA,4.016,NA,1.61,NA,43.8,NA,19.62,NA
FW08AR069,1,0.248,H,1675.57,NA,20.56,NA,3.26,NA,75,NA,195.87,NA,10.85,H,9.47,NA,2.125,NA,5.511,NA,0.56602,NA,NA,NA,0.04762,NA,2063,H,7.92,NA,760.984,H,6.204,NA,4.27,NA,31.6,NA,32.83,NA
FW08AR112,1,0.005,R,69.6,NA,0.604,NA,1.43,H,2,R,17.84,NA,1.17,NA,0.796,NA,1.152,NA,0.476,NA,0.00166,HR,NA,NA,0,R,56,NA,6.77,NA,4.7375,NA,6.981,H,1.64,H,0.6,NA,7.86,NA
