"UID","SITE_ID","VISIT_NO","DATE_COL","YEAR","SITETYPE","STATE","AG_ECO3","AG_ECO9","AG_ECO5","US_L3CODE","US_L4CODE","HUC8","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAH_ORD","MMI_BENT","OE_SCORE_OLD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NITRATE_N_RESULT","NITRITE_N_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XMW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","RdDensWs","RdDensWsRp100","PopDen2010Ws","PopDen2010WsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
1002501,"ALS9-0916",2,"2013-07-26",2013,"PROB","AL","EHIGH","SAP","Appalachians",45,"45a","H03150109",33.26014982,-85.50357137,"WADEABLE","WADEABLE",1,1.57,0.17996344,0.17996344,0.02,570.7,2.945,10,67.9,4.69,0.831,9.47,0.609,0.004,0.001,1.38,248,1.051,309.4,58.72,"S",10,10,0,0,0,0,8,10,47.5,-20.93,-3.83,9.74,14.70897804,20.28294478,7.691840362,0.908804024,15.24666667,3.837184137,0.305823529,4.098970917,3.390909091,0.309090909,0.6,1.019856426,150,-2.110924375,100,100,100,100,1.217933851,-3.328858226,-3.019728399,0,100,0.268843742,0,0,0.875,0,0.013636364,0,1.069518717,1.069518717,0.002272727,0,0,0,0.002272727,0.002272727,0.164234268,0.101022727,0.6,1.5,0,0,1.5,0,0.573333333,2.094117647,-1.911058926,-1.626419331,-3.019728399,"3 High","Poor",-2.534370977,"Poor",-1.909863009,"Poor",-0.912261162,0.517524944,-0.286068713,0.153258986,-0.814574052,0.009649285,-2.015504873,0.002857523,-2.544010212,-0.184583863,-0.3643374,3.3768,3.3768,0.5832,0.5832,1365.083618,1375.979802,8.493294716,8.401111015,8.301768303,8.23726291,24.47142982,24.41761697,15.90596104,15.83555523,0,0,1359.574208,22.60752474,15.96515554,9.317308513,51,291.5588886,7.367857143,533,0.106882134,10,5,98,0.159914712,0,2.158848614,1.385927505,0.026652452,0,24.46695096,42.21748401,4.850746269,13.51279318,2.318763326,8.68869936,0,0.213219616,0,0,0,1.543209877,0.925925926,0,0,33.48765432,46.75925926,7.098765432,0.462962963,0,8.487654321,0,1.234567901,0,0.616471215,0.401234568,0,0,0,0.694284852,0.850864261,8.501662917,8.501662917,0.033366205,2.987206823,18.29664179,0,0
1002122,"ALS9-0918",1,"2013-06-20",2013,"PROB","AL","EHIGH","SAP","Appalachians",45,"45a","H03150107",32.93231611,-86.36246869,"WADEABLE","WADEABLE",2,32.52,0.740671585,0.740671585,0.015,168.46,1.628,2,28.7,0.95,1.085,1.57,1.158,0.027,0.001,0.084,40,3.098,2.4,4.54,"S",10,10,5.247813411,10,8.627002288,10,10,10,92.34,-23.63,-4.81,14.83,15.07864018,20.50760762,8.788620474,2.093348124,15.26363636,9.364854533,0.483357895,6.850455795,6.327272727,0.92,1.563636364,1.068559498,150,1.066535655,54.45454545,0.952380952,30.47619048,37.14285714,1.875278734,-0.808743079,-1.026812469,52.72727273,47.27272727,0.448808897,2.857142857,0,0,0.013636364,0.15,0.00262567,94.11764706,94.11764706,0.047727273,0.159090909,0.188636364,0.239772727,0.302272727,0.730681818,0.700426641,0.428806818,0.153846154,0.181818182,0,0.181818182,0,0,1.096666667,3.237894737,-0.130368316,-0.795880017,-1.026812469,"1 Low","Medi",-0.679121897,"Medi",-0.097314334,"Good",-0.008482848,12.19369874,1.086135461,1.886985259,0.275768508,0.01316167,-1.880689003,0.00203678,-2.691055957,-0.33433548,0.831675078,3.0861,6.462,0.5364,1.4733,1760.025146,1758.974618,9.475302696,9.500743282,9.109068871,9.134900918,25.05595207,25.07304169,16.74895096,16.77204431,0,0,1359.421149,23.47168648,16.97346208,5.117195009,49,198.2851574,14.5995961,577,0.126488666,10,5,98,0,0,3.551532033,0.250696379,0.013927577,0,17.21448468,67.74373259,6.420612813,3.704735376,0.501392758,0.08356546,0,0.515320334,0,0,0,3.176542456,0,0,0,28.46670739,53.32926084,10.69028711,1.954795357,0,0.12217471,0,2.260232132,0,0.236768802,0.109346365,0,0,0,1.741387968,1.494422011,2.157075511,2.157075511,0,0,0,0,0
1002212,"ALS9-0919",1,"2013-06-27",2013,"PROB","AL","PLNLOW","CPL","Coastal Plains",65,"65i","H03160113",32.91383014,-87.5326477,"WADEABLE","WADEABLE",1,42.25,0.83304246,0.83304246,0.13,276.92,2.463,22,38,3.74,1.131,1.74,0.857,0.002,0,0.503,63,1.242,19.1,32.12,"S",10,10,10,10,0,10,0.85,10,76.06,-20.61,-4.28,13.64,15.94069625,22.17686919,8.319159109,-0.091842199,39.5,22.67918953,1.21967,32.59394855,3.312727273,0.290909091,0.981818182,1.006029362,150,-0.491847758,100,1.904761905,100,100,0.024817485,-0.516665243,-0.400005559,0,100,0.825163254,0,0,0,0.031818182,0.156818182,0.001634102,92.2459893,93.71657754,0.05,0.117045455,0.134090909,0.110227273,0.220454545,0.464772727,0.468982631,0.309147727,0.641308247,1.787909091,0,0.545481818,1.242427273,0,0.043333333,2.938,-0.323514237,-0.777756616,-0.400005559,"3 High","Good",0.455128008,"Poor",-0.354392771,"Medi",-0.385576616,0.081746091,-1.087533004,0.017750438,-1.750790931,0.012675865,-1.8970224,0.002752452,-2.560280327,0.096664162,-0.812513481,4.6053,4.6053,0.6678,0.6678,1703.651978,1705.343917,9.423121452,9.419340484,8.890031815,8.888023342,25.59210396,25.5883104,16.79222679,16.7902651,0,0,1373.001467,23.93005823,17.30087514,10.66591922,39.63435607,102.8769416,6.3,652,30.64219234,11,5,99,0,0,5.647840532,0,0,0,32.49951143,20.69572015,32.49951143,5.745554036,0.293140512,0.449482118,0,2.130154387,0.039085402,0,0,7.142857143,0,0,0,32.74932615,11.05121294,30.59299191,2.830188679,0,2.291105121,0,13.07277628,0.269541779,0.100644909,0.148247978,0,0,0,1.199311233,1.715491005,5.716846131,5.716846131,0.001074849,0.064490913,0.004299394,0,0
1003142,"ALS9-0920",1,"2013-09-20",2013,"PROB","AL","PLNLOW","CPL","Coastal Plains",65,"65b","H03150203",32.12422056,-87.52831805,"WADEABLE","WADEABLE",1,34.52,0.996521332,0.996521332,0.009,414.09,2.075,35,74.3,8.56,2.291,3.3,2.316,0.087,0.001,0.645,89,8.268,44.7,47.71,"S",10,6.106768833,7.314285714,10,0,10,9,10,78.03,-8.34,-1.35,2.47,17.02575602,21.62685978,8.309005671,1.210791707,18.56,25.09458082,0.54585,17.2760139,2.881818182,0.5,1.581818182,1.348728617,149,-1.72912446,95.45454545,86.66666667,86.66666667,100,1.464214384,-3.193338844,-2.939916167,0,100,0.930819715,0,0,0,0,0.190909091,0.004436517,94.9197861,92.37967914,0.090909091,0.231818182,0.293181818,0.320454545,0.411363636,1.025,0.582877514,0.56125,0.630256451,1.704577273,0,1.704577273,0,0,0.843571429,1.195,0.01494035,-0.697000411,-2.939916167,"3 High","Poor",-1.271279856,"Good",-0.015907877,"Medi",-0.304820411,0.537006913,-0.270020124,0.183761733,-0.735744922,0.003584296,-2.445596161,0.001226532,-2.911320959,-0.265319805,0.145208415,2.9223,2.9223,0.4509,0.4509,1719.181885,1707.223432,10.30337811,10.25727529,9.965191841,9.923806928,25.66099548,25.66644366,17.23689461,17.21278617,0,0,1364.622183,24.38932434,17.91490564,11.4348445,25.06559901,58.36279951,1.684388666,492,6.648877987,11,5,100,0,0,1.9710502,0.277178934,0.030797659,0,9.516476748,23.8065907,8.500153988,27.37911919,18.13982137,0.246381275,0,9.639667385,0.49276255,0,0,1.796407186,0,0,0,7.984031936,5.588822355,5.788423154,17.96407186,20.55888224,0,0,39.32135729,0.998003992,0.214351709,0.061876248,0,0,0,0.788688921,1.207591722,4.657487241,4.480126388,0.000184786,0.006775485,0,0,0
1003151,"ALS9-0921",1,"2013-09-22",2013,"PROB","AL","PLNLOW","CPL","Coastal Plains",65,"65d","H03140202",31.86806513,-85.76601507,"WADEABLE","WADEABLE",3,39.27,0.89149109,0.89149109,0.095,195.5,3.291,23,41.1,6.35,1.161,2.17,1.437,0.019,0.001,0.424,48,1.916,14.2,24.18,"R",10,10,10,10,0,0,10,10,75,-20.21,-3.76,9.9,16.74512003,23.18494358,9.081815957,0.473000005,32.38181818,16.88220485,1.31795,16.08551168,5.154545455,0.345454545,0.863636364,1.216761338,174.4,-0.460409377,100,0,99.03846154,99.03846154,0.536412697,-0.996822074,-0.933409382,1.834862385,98.16513761,0.496745167,0,0,0,0.054545455,0.229545455,0.003198166,98.6631016,97.86096257,0.218181818,0.326136364,0.288636364,0.282954545,0.454545455,1.026136364,0.667792185,0.561761364,0.463426413,0.863677273,0,0.863677273,0,0,0.1,3.885,0.015416916,-0.620612065,-0.933409382,"2 Medi","Good",0.25998493,"Good",-0.00309519,"Medi",-0.228432065,0.326427447,-0.486213332,0.015369175,-1.813349442,0.024810375,-1.605366679,0.001168146,-2.932502789,-0.238779449,-0.682414543,3.4317,21.2391,0.3582,4.0977,1497.694946,1517.074848,11.14344501,11.05164235,11.01936245,10.91729951,25.49058723,25.35228563,17.73304939,17.58930104,0,0,1365.412013,24.409648,18.0137139,4.087084065,41.10322471,142.2435417,7.41,470.6781643,5.456729356,11,4,93,0.889868215,0,4.245942625,0.589008009,0.076274418,0.004237468,5.635832027,50.78181279,21.41192423,7.15284546,3.436586296,2.233145472,0,3.525573118,0.008474935,0.329453108,0,2.92115089,0.109817703,0.021963541,0,7.489567318,32.791566,35.60289919,3.382385241,0.395343729,0.329453108,0,16.62640018,0,0.384931565,0.125192181,0.094165949,15448.19131,15041.65996,1.103433726,0.704363754,3.889187394,3.597367361,0.003025552,0.427136743,0.114411628,0,0
1002232,"ALS9-0922",1,"2013-06-30",2013,"PROB","AL","PLNLOW","CPL","Coastal Plains",65,"65j","H06030006",34.50734375,-88.05036704,"WADEABLE","WADEABLE",4,31.02,0.802071224,0.802071224,0.019,1323.37,1.781,10,143.6,1.57,1.462,1.34,1.042,0.131,0.001,0.234,25,3.858,3.9,3.79,"R",10,10,10,10,10,10,10,10,100,-24.24,-4.36,10.63,15.36525866,24.37789305,7.642983152,2.058119233,91.78181818,41.69227192,10.84025,45.21476052,15.5,0.6,1.4,1.232789654,272,0.466456874,63.50909091,16.19047619,35.23809524,45.71428571,2.042934843,-1.576477969,-1.59166236,7.619047619,92.38095238,0.492633088,0,0,0.040909091,0.227272727,0.411363636,0.004712287,88.23529412,58.82352941,0.170454545,0.015909091,0.446590909,0.490909091,0.585227273,1.522727273,0.735418669,0.785227273,0.433481744,0.765168182,0,0.431818182,0.33335,0,1.525735294,12.27,0.185464885,-0.375342947,-1.59166236,"2 Medi","Good",0.758253226,"Good",0.150962316,"Good",0.016837053,21.04500486,1.32314903,0.095632293,-1.019395433,3.398744497,0.531318517,0.015444507,-1.811225946,0.938751017,0.40621097,1.1097,220.0617,0.504,53.4663,1441.269409,1473.491106,7.123758316,7.085435896,6.406404018,6.389246446,24.80255508,24.349048,15.09162998,14.84283485,0,0,1492.179619,21.73694555,15.68327774,-1.544429327,43.15401635,239.4478953,7.649241022,652,4.736234472,10,5,98,2.895960542,0,3.164248936,1.36720747,0.375031184,0.062164384,44.9579368,14.96730235,7.369342325,3.978111593,2.190885556,17.88166682,0.115331291,0.462552093,0.032718097,0.361910213,0,1.949265238,0.632922046,0.173380241,0.02019964,64.92164223,8.046189843,7.248304072,4.061810898,1.395458448,9.056171832,0.038715976,1.79271803,0.095948289,0.902974484,0.421179322,0.00454418,254025.6374,118268.7764,1.363557102,1.23307447,9.915508302,9.875536166,0.038524618,3.631913232,18.59539575,0,0
1002505,"ALS9-0923",1,"2013-07-28",2013,"PROB","AL","EHIGH","SAP","Appalachians",67,"67h","H03150106",33.79214422,-86.13073021,"WADEABLE","WADEABLE",1,21.83,0.407097751,0.407097751,0.011,108.31,1.147,3,22.4,1.31,0.793,1.08,0.482,0.022,0.001,0.129,31,2.707,6.2,13.78,"S",10,10,7.871720117,10,0,10,10,10,84.84,-23.69,-4.73,14.14,15.15643918,20.47068856,7.642241893,0.708432979,15.51333333,8.043286138,0.2108,6.694531836,1.763636364,0.254545455,0.809090909,1.331555955,253.3,-0.51268255,97.63636364,6.666666667,95.23809524,100,0.812875769,-1.325558319,-1.221115529,10,90,0.431534068,0,0,0,0.027272727,0.206818182,0.004832907,100,100,0.120454545,0.684090909,0.122727273,0.179545455,0.285227273,0.5875,0.517522625,0.364375,0.619600927,1.628818182,0,1.628818182,0,0,0.28487395,1.295,-0.22366209,-0.663904301,-1.221115529,"3 High","Good",-0.431746062,"Medi",-0.177825553,"Good",0.041135351,0.083531764,-1.078148348,0.103701755,-0.984213893,0.002851144,-2.544980824,0.003539596,-2.451046369,-0.085644598,-0.76732992,0.8055,0.8055,0.3141,0.3141,1610.349487,1624.975114,8.131342888,8.082099473,7.534742832,7.482280969,24.83863831,24.78099244,15.82902527,15.77687411,0,0,1385.174466,22.58851221,16.09685353,9.601767255,41.45921788,230.8969609,4.08,639,0.129176427,10,5,96,0,0,0,0,0,0,72.51396648,10.5027933,2.122905028,0.335195531,14.52513966,0,0,0,0,0,0,0,0,0,0,80.51575931,9.169054441,0.859598854,0,9.455587393,0,0,0,0,0,0,0,0,0,0.386660866,0.542112403,14.99723935,14.99723935,0.004502793,0.334078212,1.684916201,0,0
1002103,"ALSS-1063",1,"2013-06-19",2013,"PROB","AL","EHIGH","SAP","Appalachians",67,"67h","H03150107",33.35583,-86.60633,"WADEABLE","WADEABLE",1,20.03,0.770644633,0.770644633,0.022,326.24,1.907,12,44.5,1.95,1.561,1.89,0.753,0.072,0.001,0.218,45,2.59,9,9.78,"S",10,10,3.790087464,10,0,0,10,10,67.24,-19.31,-3.33,7.37,15.49754224,20.28356922,8.148310642,0.71511516,30.75333333,14.41007136,0.73675,19.60861489,3.9,0.57,0.9,1.350629052,150,-0.304763396,98.45454545,0,89.52380952,99.04761905,0.65027505,-0.955038446,-1.019878556,18.66666667,81.33333333,0.637609415,0,0,0,0.040909091,0.186363636,0.003220513,91.17647059,91.57754011,0.122727273,0.122727273,0.155681818,0.15,0.2875,0.593181818,0.564401266,0.366931818,0.467753095,0.878827273,0,0.878827273,0,0,0.096666667,2.27,-0.219551758,-0.706938935,-1.019878556,"2 Medi","Medi",-0.620678332,"Medi",-0.180144284,"Good",0.057127638,0.482717083,-0.316307331,0.09523301,-1.021212487,0.010225398,-1.99031979,0.002017321,-2.695224945,-0.337492035,-0.504843544,2.4525,5.0688,0.4725,1.1907,1613.070435,1635.94831,9.322669029,9.454320331,8.844834328,8.965340779,25.43595505,25.4997351,16.8083992,16.97980309,0,0,1424.786235,22.9019198,17.09846674,5.251304174,32.73597301,217.1600639,4.783574219,579.8952415,0.16140702,10,5,97,3.639914773,0,5.504261364,1.7578125,0.852272727,0.053267045,60.90198864,6.232244318,10.33380682,3.284801136,1.598011364,5.379971591,0,0.159801136,0.017755682,1.662887377,0,1.738473167,1.133786848,0.377928949,0,73.77173091,4.535147392,10.65759637,1.662887377,0.377928949,2.872260015,0,0.680272109,0.07558579,1.416903409,0.674981104,0.197285354,119240.2936,115833.428,2.413398866,2.087053021,53.01140131,53.01140131,0.030003551,2.725497159,0,0,0
1002123,"ALSS-1064",1,"2013-06-21",2013,"PROB","AL","EHIGH","SAP","Appalachians",67,"67h","H03150202",33.11467,-87.11905,"WADEABLE","WADEABLE",2,28.65,0.936441757,0.936441757,0.008,988.31,3.595,0,125.7,1.78,4.696,3.13,1.45,0.276,0.001,0.368,39,8.267,1.6,3.7,"S",9.53752042,10,5.539358601,9.169811321,10,10,10,10,92.81,-21.77,-3.96,9.89,15.9205229,22.75456346,8.435281714,1.540677065,25.49090909,14.30579882,1.377185,13.4131882,6.927272727,0.638181818,1.327272727,1.047554643,188,1.127156572,52.36363636,0,37.14285714,43.80952381,1.511941788,-0.384785215,-0.413520493,20,80,0.526194972,7.619047619,0,0,0.004545455,0.177272727,0.003069889,88.77005348,90.37433155,0.079545455,0.192857143,0.354545455,0.328409091,0.376136364,1.059090909,0.609609075,0.576590909,0.562920565,1.287913636,0,1.287913636,0,0,0.630319149,5.048,0.029014637,-0.727525465,-0.413520493,"2 Medi","Good",-0.18844854,"Good",0.070230776,"Good",0.07144524,3.200613606,0.505233247,0.27785275,-0.556185301,0.044374924,-1.352862381,0.003852291,-2.41428093,-0.059970548,0.093840513,0.7173,11.5191,0.2196,2.0826,1732.564697,1735.244793,9.349279404,9.39203114,8.90104866,8.940096419,25.81584549,25.83886808,16.91448784,16.95858045,0,0,1445.401729,23.90835566,17.27569648,0.783472245,37.00625049,156.3413603,4.390327369,572,16.97273061,10,5,96,0.359403078,0,9.563247129,5.070708649,1.56262208,0.18751465,22.32986952,28.21314165,14.49331979,5.180092195,6.117665443,5.242597078,0,1.414172982,0,0.345721694,0,5.66119274,5.012964564,1.858254105,0.086430424,22.68798617,20.44079516,24.50302506,4.407951599,5.358686258,2.592912705,0,7.000864304,0,3.389639816,3.276145203,0,0,0,3.198074688,3.675065973,30.03048777,26.20245357,0.016009845,0.953824518,0,0,0
1002463,"ALSS-1065",1,"2013-07-24",2013,"PROB","AL","EHIGH","SAP","Appalachians",68,"68d","H03160111",34.07899,-86.50564,"WADEABLE","WADEABLE",1,11.38,0.443305589,0.443305589,0.123,195.76,3.305,20,49.3,3.52,1.19,2.03,2.959,0.303,0.003,0.886,48,4.856,12.6,8.77,"T",9.783158258,10,2.915451895,0,0,0,10,10,53.37,-24.42,-4.46,11.29,14.99397952,21.05919885,7.390895654,1.540739082,32.95698925,25.20305105,0.4252,21.62190806,2.6,0.311111111,1.188888889,1.078344906,99,-0.343683821,98,1.333333333,90.66666667,93.33333333,1.231251872,-1.574935693,-1.884422903,27.95698925,72.04301075,0.656064421,0,0.035,0.03,0.155,0.6825,0.128842269,47.59358289,40.24064171,0.002272727,0.063636364,0.081818182,0.068181818,0.011363636,0.161363636,0.300869986,0.172613636,0.70136125,2.348527273,0,2.318222727,0.030304545,0,1.490816327,1.39,-0.766081332,-0.159580222,-1.884422903,"3 High","Medi",-1.039567062,"Poor",-0.733676284,"Good",0.505794089,0.372380901,-0.429012601,0.600517499,-0.221474333,0.024364349,-1.61324519,0.039291,-1.405706921,0.960785446,-0.047180429,0.6201,0.6201,0.198,0.198,1670.133301,1670.133301,7.511944294,7.511944294,6.780826569,6.780826569,24.27269173,24.27269173,15.26701927,15.26701927,0,0,1408.250346,22.00996415,15.89233479,9.769931545,37,258.914238,5.588301887,617,0.265074998,9,5,92,0.145137881,0,3.193033382,0.725689405,0.145137881,0,16.11030479,0,2.757619739,0,8.998548621,67.9245283,0,0,0,0,0,0,0,0,0,20.45454545,0,8.636363636,0,22.27272727,48.63636364,0,0,0,0.580551524,0,0,0,0,1.301103132,1.04584819,17.85111415,17.85111415,0.149666183,17.1988389,108.6966618,0,0
1003144,"ALSS-1066",1,"2013-09-19",2013,"PROB","AL","PLNLOW","CPL","Coastal Plains",65,"65b","H03150203",32.25358,-87.00951,"WADEABLE","WADEABLE",1,62.13,0.883216174,0.883216174,0.008,301.1,7.102,16,85.1,1.49,2.292,3.23,0.787,3.017,0.002,3.008,20,0.549,0.5,1.34,"S",9.649661203,10,10,0,10,10,10,10,87.06,-20.16,-4.25,13.8,17.34711028,22.63914821,8.564410689,1.471182127,19.14545455,8.528243808,0.62705,8.519023809,6.745454545,0.454545455,1.304545455,1.280237549,109,0.309423213,71.85185185,0.952380952,35.23809524,100,1.457602603,-1.148179391,-1.161758914,24.54545455,75.45454545,0.444963257,0,0,0,0.05,0.347727273,0.002947279,93.04812834,83.68983957,0.240909091,0.367045455,0.207954545,0.360227273,0.453409091,1.021590909,0.720722919,0.559715909,0.286494971,0.401531818,0,0.401531818,0,0,0.754545455,3.51,0.013507506,-0.446447948,-1.161758914,"2 Medi","Good",0.688582515,"Good",-0.013709092,"Good",-0.054267948,1.80308961,0.256017311,0.382042887,-0.417887882,0.020105089,-1.696693996,0.004259914,-2.370599189,0.286935159,0.523479405,2.0502,4.7196,0.5094,1.0386,1772.784302,1765.073007,9.947360992,9.771106935,9.733605385,9.597805926,25.17742538,25.00757251,16.85780144,16.66066338,0,0,1323.222882,24.18104561,18.04999421,6.303920938,27.69774981,70.34358886,2.189281083,492,105.2763583,10,5,95,0,0,5.186880244,1.983218917,0.152555301,0,12.92906178,17.42944317,10.18306636,6.350114416,0.209763539,18.19221968,8.390541571,18.03966438,0.953470633,0,0,5.54592721,1.559792028,0,0,27.20970537,7.019064125,11.95840555,1.039861352,0,22.53032929,0.086655113,22.70363951,0.346620451,1.032608696,0.788561525,0,0,0,2.395509412,2.530942956,6.037964325,5.956957754,0.072713577,7.260678871,0,0,0
1002418,"ARLS-1045",1,"2013-07-22",2013,"PROB","AR","PLNLOW","CPL","Coastal Plains",73,"73e","H08020402",34.78806,-91.87005,"BOATABLE","BOATABLE",4,42.43,1.180071523,1.180071523,0.11799,802.67694,12.535,87.5,156.5,5.1886,3.762,10.35,3.284,0.56467,NA,1.085,124,10.431,15,56.2,"T",3.888638722,4.168169608,3.314285714,2.043010753,0,0,2,NA,22.02,-14.87,-2.75,7.15,15.87485127,25.6365519,7.386472996,-0.41238979,93.73333333,23.22007728,10.8379,31.33512535,13.87272727,0,1.863636364,NA,600,-1.426849449,NA,88.33333333,88.33333333,NA,-0.285278079,-1.14157137,-1.014459659,0,100,33.43007683,NA,0,0.013636364,0.031818182,0.292954545,0.122012273,79.54545455,NA,0.603409091,0.260227273,0.075,0.488636364,0.7,1.263636364,0.760068154,0.668636364,0.195129804,0.242436364,0,0.242436364,0,0,0.019920319,13.87272727,0.10504545,-0.518622528,-1.014459659,"1 Low","Good",-0.090409659,"Good",0.020992869,"Good",0.051857472,0.580884633,-0.235910113,0.002020275,-2.694589501,0.580884633,-0.235910113,0.002020275,-2.694589501,0.061821337,-1.235280742,5.841,287.5275,0.8415,67.1157,1290.807861,1228.292225,6.880726337,6.504582822,6.050182819,5.767036738,26.2530632,26.26964745,15.81796551,15.62761912,0,0,1277.309753,22.27146479,16.4830095,-0.525457687,26.34868456,85.17214602,2.206637828,486.8331826,39.90420925,9,6,90,4.629783238,0,6.981140934,6.742311605,3.421863996,1.343454104,17.42076845,2.279051569,2.497535018,0.51490727,0.793176305,21.53940058,11.05188199,19.74364191,0.688003756,2.074477358,0,4.62768026,3.60720368,2.007428962,0.942700441,20.39880386,1.642685691,2.852238746,0.3593794,0.797875907,15.56461454,7.552331273,35.81859386,1.517975675,6.118093748,3.637429096,0.017389641,2947.198998,1986.249107,2.746400533,2.253485452,137.0205339,126.9894481,0.149139651,18.47033727,0.277655529,0.003477928,0.014899643
1002713,"ARLS-1046",1,"2013-08-13",2013,"PROB","AR","PLNLOW","CPL","Coastal Plains",35,"35d","H08040103",33.99517,-93.38717,"WADEABLE","WADEABLE",4,64.97,1.325618406,1.325618406,0.01408,315.31596,2.979,30,54.2,39.0284,1.607,2.969,1.498,0.02,NA,0.19,19,5.296,15,3.72,"R",10,8.770438226,10,10,10,10,10,NA,98.24,-15.66,-2.91,7.61,16.59293235,27.11472164,8.522027626,1.033707454,67.32323232,38.63403075,11.78555556,42.80396525,28.1,0.952727273,2.809090909,1.190209677,435.6,0.466782751,64.18181818,2,50,53,0.899698045,-0.432915294,-0.566924703,15.15151515,84.84848485,0.635797833,0,0,0.036363636,0.045454545,0.104545455,0.027476725,69.78609626,44.9197861,0.2875,0.528409091,0.069047619,0.225,0.480681818,0.771590909,0.642312256,0.447215909,0.186148171,0.228724892,0,0.060609091,0.168115801,0.031747619,0.101385063,15.33333333,-0.107020501,-0.941022138,-0.566924703,"1 Low","Good",0.920499613,"Medi",-0.178880725,"Poor",-0.548842138,12.6032171,1.100481417,0.021124876,-1.675205835,0.4239417,-0.372693863,0.00071059,-3.148381116,-0.374408042,-0.123901395,0.3384,596.6055,0.1494,135.1476,898.5949097,974.2907156,7.494466305,6.747519787,6.911956787,6.136426519,26.4746666,25.88837454,16.22390938,15.48645457,0,0,1413.665761,22.86665506,16.23962901,-0.979945881,22.42266573,158.1842927,4.424755203,578.2388614,3.8269388,8,5,88,0.267915733,0,4.081340182,1.058689536,0.210440568,0.039221898,13.18504439,44.97273324,11.6915952,9.395303932,8.450207046,5.95086703,0.021873751,0.408963712,0.020214363,0.352281506,0,3.61404864,0.609333795,0.152499933,0.010655017,19.54130151,36.06723316,18.44649849,7.44785701,6.781918436,5.394768387,0.039290376,1.234650116,0.064596042,0.73619804,0.484470312,0.006704598,913.8336137,576.8316249,1.720721087,1.659808454,4.979371899,4.939773465,0.020126249,1.707134614,4.558094419,0,0
