UID,SITE_ID,VISIT_NO,SAMPLE_ID,DATE_COL,LAT_DD83,LON_DD83,STRAH_ORD,Chem_Lab_ID,H2O_dD,H2O_d18O,d-excess
11941,LARF-0002,1,727960,9/4/2013,31.15249472,-92.80901333,NA,1310760,-17.41,-3.31,9.05
10720,LARO-1019,1,712860,7/11/2013,29.67975,-91.28559,6,1310258,-23.49,-3.72,6.25
10767,LARO-1020,1,712740,7/15/2013,29.76361,-91.44424,6,1310276,-18.08,-3.08,6.57
10540,LAS9-0944,1,712780,7/1/2013,29.89733,-90.68334,4,1310181,-7.96,-1.6,4.82
11006,LAS9-0944,2,722760,7/25/2013,29.89733,-90.68334,4,1310397,-19.65,-3.25,6.33
11170,LAS9-0946,1,722720,8/1/2013,29.90427,-92.116,5,1310483,-24.61,-3.68,4.86
10932,LAS9-0948,1,722660,7/22/2013,30.60083,-91.87677,5,1310344,-6.81,-0.99,1.11
11120,LAS9-0950,1,713540,7/30/2013,30.17777,-93.05098,0,1310479,-3.57,-1.22,6.17
10607,LASS-1050,1,713560,7/8/2013,30.7948,-91.20539,2,1310207,-21.57,-4.28,12.65
11121,LASS-1051,1,722740,7/31/2013,29.94629,-92.46156,3,1310478,1.19,0.24,-0.7
12547,MARO-1020,1,736120,9/30/2013,42.53424,-71.30086,5,1310918,-41.56,-6.02,6.58
12548,MARO-1021,1,736220,10/1/2013,42.57532,-72.70657,5,1310919,-56.76,-8.86,14.13
12549,MAS9-0916,1,729480,9/29/2013,42.70917,-72.45897,1,1310917,-55.1,-8.49,12.79
12417,MASS-1073,1,736080,9/27/2013,42.20524,-73.3509,1,1310914,-54.44,-8.58,14.2
10717,MDLS-1038,1,711100,7/12/2013,39.18863,-76.85368,3,1310255,-39.56,-6.28,10.68
10687,MDLS-1041,1,703060,7/11/2013,38.33388,-75.32309,3,1310236,-36.64,-6.29,13.66
11073,MDR9-0902,1,703020,7/30/2013,39.59856,-77.88461,6,1310433,-48.14,-7.4,11.07
10436,MDR9-0905,1,703000,6/26/2013,39.62421,-78.42927,6,1310148,-55.22,-8.36,11.7
10808,MDR9-0905,2,703140,7/17/2013,39.62421,-78.42927,6,1310282,-54.73,-8.35,12.08
10204,MDRM-1003,1,703180,6/11/2013,39.44732,-78.97643,5,1310039,-63.37,-9.66,13.88
10463,MDRM-1004,1,703160,6/27/2013,39.31512,-77.65539,7,1310156,-45.2,-7.28,13
10317,MDRO-1014,1,703100,6/21/2013,39.31389,-77.4119,6,1310095,-43.35,-6.85,11.43
10273,MDRO-1015,1,703120,6/18/2013,39.26903,-77.44567,6,1310068,-44.95,-7.44,14.57
10261,MDRO-1018,1,703080,6/17/2013,39.43248,-77.37975,6,1310065,-44.65,-7.26,13.44
10177,MDS9-0914,1,703040,6/6/2013,38.68908,-75.7699,4,1310030,-36.47,-6.06,12.02
10518,MDS9-0914,2,711080,7/1/2013,38.68908,-75.7699,4,1310190,-38,-6.34,12.76
12080,MILS-1056,1,720480,9/12/2013,42.76602,-85.29818,3,1310796,-54.55,-8.43,12.93
11122,MILS-1057,1,724160,7/31/2013,46.33678,-89.67835,3,1310458,-65.33,-8.63,3.7
11411,MILS-1058,1,724040,8/13/2013,43.91048,-85.82958,3,1310601,-72.3,-10.82,14.23
10664,MILS-1059,1,710580,7/10/2013,42.32681,-86.13682,4,1310245,-56.67,-8.72,13.13
11529,MILS-1060,1,720500,8/19/2013,46.71457,-87.84176,3,1310633,-92.27,-13.06,12.18
1000015,MILS-1061,1,720580,7/24/2013,44.02062,-82.99066,3,1310386,-52.86,-7.33,5.82
10482,MIRF-0001,1,706400,6/27/2013,45.36106305,-87.73632983,NA,1310160,-75.64,-10.58,8.97
10308,MIRF-0002,1,708980,6/20/2013,44.14272478,-86.01193089,NA,1310108,-72.53,-10.61,12.39
10290,MIRF-0003,1,707600,6/19/2013,44.59138715,-85.07703432,NA,1310091,-75.67,-10.76,10.41
10272,MIRF-0004,1,708940,6/18/2013,44.6094056,-84.45637064,NA,1310077,-71.32,-10.21,10.38
10334,MIRF-0005,1,706340,6/21/2013,43.43006008,-85.71987694,NA,1310100,-59.37,-8.85,11.46
10313,MIS9-0923,1,710560,6/19/2013,42.5695,-84.5928,2,1310085,-54.41,-8.26,11.65
1000004,MIS9-0923,2,710480,7/11/2013,42.5695,-84.5928,2,1310256,-58.54,-8.8,11.84
10498,MIS9-0924,1,710540,6/26/2013,42.55559,-82.98477,4,1310147,-31.71,-4.83,6.91
10584,MIS9-0924,2,710620,7/8/2013,42.55559,-82.98477,4,1310213,-54.3,-7.73,7.51
11867,MIS9-0925,1,719160,8/27/2013,42.42834,-85.58468,1,1310706,-55.94,-8.51,12.14
10916,MIS9-0927,1,720560,7/23/2013,44.31522,-84.21131,1,1310351,-70.56,-10.2,11.06
11088,MIS9-0928,1,710500,7/30/2013,46.29206,-88.94179,1,1310441,-70.38,-10.11,10.49
10752,MIS9-0929,1,719180,7/15/2013,45.65369,-84.99924,1,1310268,-58.61,-7.06,-2.15
10606,MIS9-0930,1,710640,7/9/2013,42.80947,-86.17005,1,1310214,-60.12,-9.23,13.76
11578,MIS9-0932,1,723980,8/21/2013,46.05777,-87.24736,2,1310655,-69.03,-9.81,9.43
11227,MIS9-0933,1,724100,8/6/2013,42.94238,-82.48533,2,1310524,-42.16,-5.71,3.53
10476,MIS9-0934,1,710520,6/25/2013,42.54559,-83.31093,1,1310139,-28.04,-4.36,6.82
11818,MIS9-0935,1,720540,8/28/2013,42.61669,-85.7282,1,1310718,-61.32,-9.14,11.78
11164,MIS9-0936,1,724120,8/2/2013,46.945,-89.1526,1,1310487,-60.61,-8.24,5.28
11538,MIS9-0937,1,720520,8/20/2013,46.78712,-88.7409,1,1310630,-89.57,-12.87,13.41
12139,MIS9-0938,1,710660,9/16/2013,43.61935,-82.78241,1,1310827,-59.84,-7.95,3.74
11268,MISS-1132,1,724080,8/7/2013,42.63643,-82.58948,1,1310537,-44.2,-6.92,11.18
10793,MISS-1133,1,719140,7/16/2013,46.68717,-85.16703,1,1310295,-90.16,-12.94,13.36
11448,MISS-1134,1,724060,8/14/2013,44.01722,-85.75155,1,1310608,-71.63,-10.51,12.46
11154,MISS-1135,1,724140,8/1/2013,46.71527,-89.39489,2,1310493,-77.54,-11.27,12.6
10314,MISS-1136,1,710600,6/20/2013,42.82857,-85.6665,2,1310097,-59.65,-8.94,11.84
11669,MISS-1137,1,724020,8/22/2013,45.84948,-87.11052,1,1310672,-71.51,-10.44,12.03
11881,MNLS-1091,1,728140,8/29/2013,43.56311,-91.73165,3,1310733,-57.29,-8.58,11.31
11468,MNLS-1094,1,719040,8/14/2013,44.66968,-94.45606,4,1310596,-49.51,-5.68,-4.04
11547,MNLS-1097,1,728100,8/19/2013,44.24285,-93.62669,4,1310631,-39.98,-5.21,1.69
11271,MNLS-1105,1,717060,8/5/2013,44.49206239,-95.87258168,NA,1310518,-68.64,-9.61,8.22
10706,MNR9-0901,1,719020,7/11/2013,44.13244,-91.72952,8,1310252,-49.04,-7.09,7.72
11014,MNR9-0901,2,723700,7/25/2013,44.13244,-91.72952,8,1310372,-50.85,-7.01,5.22
11685,MNR9-0903,1,728080,8/21/2013,43.7194,-95.04622,6,1310658,-40.82,-5.05,-0.41
11100,MNR9-0904,1,723740,7/30/2013,45.12479,-93.99624,5,1310455,-49.71,-6.51,2.34
11157,MNR9-0905,1,718920,7/31/2013,45.29729,-93.57205,6,1310462,-55,-6.76,-0.93
10777,MNR9-0907,1,718980,7/15/2013,44.79956,-93.53312,8,1310280,-48.36,-6.84,6.37
10848,MNR9-0908,1,718860,7/18/2013,45.56509,-92.7953,6,1310321,-57.93,-8,6.04
11486,MNR9-0910,1,723800,8/15/2013,44.85127,-93.98283,5,1310613,-43.59,-5.32,-1.06
11158,MNR9-0911,1,723900,8/1/2013,45.1924,-94.28959,5,1310491,-51.33,-6.56,1.19
10271,MNR9-0912,1,708080,6/18/2013,45.23426,-93.49636,7,1310073,-63.6,-8.31,2.87
11013,MNR9-0913,1,723680,7/24/2013,44.80659,-93.01163,8,1310383,-50.34,-6.75,3.68
11318,MNR9-0914,1,718900,8/6/2013,43.90668,-94.0603,5,1310529,-39.97,-5.41,3.3
11409,MNR9-0918,1,723780,8/13/2013,44.94299,-95.77757,7,1310597,-51.15,-6.21,-1.47
11337,MNRF-0008,1,716860,8/7/2013,44.90591253,-96.31696069,NA,1310563,-65.94,-8.86,4.94
10925,MNRM-1002,1,708880,7/23/2013,45.32221,-93.8161,6,1310365,-54.09,-6.93,1.39
10627,MNRM-1003,1,719000,7/8/2013,44.56766,-92.48587,8,1310209,-48.94,-7.05,7.44
10931,MNRM-1006,1,718840,7/22/2013,44.9773,-93.24067,7,1310341,-51.4,-6.78,2.83
11872,MNRM-1007,1,728060,8/28/2013,43.81142,-92.09543,5,1310723,-58.05,-8.75,11.95
10778,MNRM-1010,1,708120,7/16/2013,44.80982,-93.49899,8,1310286,-49.02,-6.76,5.06
11410,MNRM-1011,1,723720,8/12/2013,44.29199,-94.42179,7,1310583,-51.12,-6.29,-0.79
10701,MNRM-1012,1,718820,7/10/2013,44.13431,-91.73915,8,1310242,-48.85,-7.07,7.73
11817,MNRO-1051,1,728040,8/27/2013,44.23643,-92.3252,6,1310703,-58.51,-8.64,10.57
10849,MNRO-1052,1,718960,7/17/2013,44.88838,-93.17842,8,1310316,-47.74,-6.55,4.68
11320,MNRO-1055,1,723880,8/7/2013,43.52059,-93.00273,5,1310559,-55.82,-8.17,9.53
11270,MNS9-0927,1,718880,8/5/2013,43.76482,-94.04071,3,1310520,-54.02,-8.43,13.39
11548,MNS9-0927,2,728020,8/20/2013,43.76482,-94.04071,3,1310637,-55.34,-8.2,10.27
10323,MNS9-0929,1,708920,6/20/2013,44.04151,-92.33874,2,1310106,-58.15,-8.81,12.37
10461,MNS9-0932,1,708140,6/26/2013,48.65556,-94.98697,1,1310163,-75.2,-10.29,7.14
10220,MNS9-0933,1,708900,6/11/2013,44.51765,-94.02858,2,1310053,-60.83,-8.93,10.61
10239,MNS9-0934,1,705800,6/12/2013,44.40724,-93.61883,1,1310058,-38.89,-4.46,-3.17
10487,MNS9-0935,1,705980,6/27/2013,48.03553,-92.90707,0,1310178,-71.51,-10.27,10.63
10406,MNSS-1169,1,705740,6/25/2013,48.10913,-96.11106,0,1310142,-75.1,-10.2,6.5
10189,MNSS-1171,1,705760,6/6/2013,44.94257,-93.02145,2,1310035,-56.88,-7.63,4.18
10241,MNSS-1175,1,705780,6/13/2013,44.17742,-95.60563,2,1310063,-68.22,-9.92,11.14
11009,MOLS-1080,1,713180,7/24/2013,40.05197,-92.15712,3,1310376,-39.07,-5.25,2.92
12272,MOLS-1085,1,727740,9/23/2013,38.90049,-93.97752,3,1310875,-26.16,-3.86,4.71
11311,MOLS-1088,1,713300,8/7/2013,40.0218,-95.2643,3,1310548,-37.16,-5.73,8.64
12226,MOR9-0909,1,713320,9/19/2013,37.88325,-90.54442,5,1310870,-34.44,-5.68,11.02
12274,MOR9-0910,1,727840,9/24/2013,38.68744,-92.94992,5,1310887,-18.4,-2.43,1.02
12196,MOR9-0911,1,713240,9/18/2013,38.30297,-90.62706,6,1310855,-34.17,-5.3,8.24
11076,MORF-0002,1,712020,7/30/2013,39.04243646,-92.39665487,NA,1310457,-31.35,-4.39,3.76
11561,MORF-0003,1,724540,8/21/2013,37.14882858,-91.44887715,NA,1310654,-29.87,-5.48,13.94
10287,MORF-0004,1,705440,6/19/2013,38.47136765,-93.61712909,NA,1310074,-30.94,-4.4,4.22
10312,MORF-0005,1,705460,6/20/2013,40.11645947,-92.7620827,NA,1310084,-36.98,-5.74,8.93
11544,MORF-0007,1,724580,8/20/2013,36.79536531,-91.33399504,NA,1310638,-27.71,-5.21,13.97
11639,MORF-0008,1,724560,8/22/2013,36.86548842,-92.45706399,NA,1310659,-31.49,-5.59,13.24
10263,MORF-0009,1,705580,6/18/2013,39.65361097,-94.22593174,NA,1310067,-39.2,-6.28,11.07
11039,MORF-0010,1,713200,7/25/2013,40.86299838,-91.66073893,NA,1310404,-32.16,-4.3,2.21
11167,MORF-0011,1,712040,8/1/2013,39.03420379,-92.57338209,NA,1310484,-30.77,-4,1.22
11177,MORF-0012,1,713220,7/31/2013,38.53755167,-92.31920281,NA,1310469,-33.93,-4.62,2.99
12155,MORO-1044,1,727780,9/17/2013,38.28136,-91.3765,5,1310838,-22.66,-3.1,2.11
12127,MORO-1045,1,727760,9/12/2013,39.34233,-92.81175,5,1310811,-22.89,-2.94,0.59
11075,MORO-1055,1,712000,7/29/2013,38.96452519,-91.62456214,NA,1310435,-30.62,-4.33,4.03
12063,MOS9-0930,1,731820,9/11/2013,39.02827,-93.68119,4,1310801,-29.78,-4.39,5.37
10933,MOS9-0932,1,716920,7/22/2013,39.21987,-91.92117,3,1310348,-24,-3.12,0.93
12347,MOS9-0932,2,727820,9/25/2013,39.21987,-91.92117,3,1310903,-14.16,-1.13,-5.09
11332,MOS9-0937,1,713280,8/8/2013,39.69717,-94.88073,2,1310561,-35.14,-5.47,8.66
12064,MOS9-0937,2,713340,9/10/2013,39.69717,-94.88073,2,1310788,-32.66,-4.55,3.73
11249,MOS9-0939,1,713260,8/6/2013,39.71145,-94.15728,3,1310540,-25,-3.32,1.52
10953,MOSS-1159,1,712060,7/23/2013,39.24991,-93.01204,2,1310368,-36.09,-5.45,7.52
10957,MTLS-1130,1,719900,7/24/2013,46.59423,-111.0444,3,1310382,-132.03,-16.5,0.01
11282,MTLS-1131,1,722880,8/7/2013,44.89928,-112.2601,3,1310553,-136.44,-18.19,9.06
11825,MTLS-1133,1,723360,8/28/2013,45.80915,-112.3638,3,1310720,-135.53,-17.85,7.29
10470,MTLS-1140,1,710300,6/27/2013,47.74657,-112.3342,3,1310165,-116.73,-14.29,-2.45
12097,MTR9-0901,1,730800,9/12/2013,47.06636,-114.7699,7,1310818,-128.44,-16.7,5.19
12275,MTR9-0901,2,730880,9/24/2013,47.06636,-114.7699,7,1310886,-127.86,-16.67,5.49
11142,MTR9-0905,1,709080,8/1/2013,47.41435,-111.4986,7,1310472,-132.13,-16.92,3.23
11236,MTR9-0908,1,722900,8/6/2013,44.97626,-112.9966,5,1310532,-134.74,-17.03,1.49
10692,MTR9-0909,1,718120,7/9/2013,46.45775,-110.3713,5,1310234,-126.94,-16.71,6.78
11111,MTR9-0912,1,709060,7/31/2013,47.45161,-111.3013,7,1310454,-132.57,-16.89,2.57
10623,MTR9-0913,1,718060,7/9/2013,47.01519,-108.165,5,1310230,-105.28,-12.18,-7.82
11197,MTR9-0916,1,709160,7/31/2013,48.00521,-105.9092,8,1310497,-122.84,-15.49,1.06
10813,MTR9-0920,1,709040,7/17/2013,45.90936,-111.5669,7,1310312,-130.78,-16.28,-0.54
11077,MTRM-1003,1,709020,7/30/2013,45.99139,-111.4634,7,1310423,-131.93,-16.78,2.32
12076,MTRM-1004,1,730820,9/11/2013,47.5398,-115.0797,8,1310806,-124.57,-16.17,4.82
12203,MTRM-1007,1,730860,9/18/2013,45.12655,-110.8041,6,1310869,-127.8,-16.51,4.3
12031,MTRM-1008,1,730840,9/10/2013,47.34634,-114.7239,7,1310808,-123.46,-15.96,4.22
11183,MTRM-1009,1,709140,7/30/2013,48.00585,-106.1089,8,1310482,-123.85,-15.25,-1.87
11019,MTRO-1061,1,719480,7/24/2013,48.22178,-105.1217,5,1310384,-118.31,-14.11,-5.44
11464,MTRO-1062,1,726340,8/14/2013,45.56153,-107.4351,5,1310607,-132.19,-16.67,1.21
12356,MTRO-1064,1,726300,9/25/2013,46.89505,-113.8148,6,1310904,-129.59,-16.87,5.35
10995,MTRO-1070,1,719880,7/25/2013,46.60899,-111.0762,5,1310411,-134.76,-16.69,-1.21
10674,MTS9-0923,1,718080,7/10/2013,45.83769,-110.0458,3,1310250,-132.47,-17.31,5.99
11522,MTS9-0923,2,718100,8/19/2013,45.83769,-110.0458,3,1310629,-130.62,-16.87,4.37
10693,MTS9-0924,1,718160,7/8/2013,46.16677,-110.5491,4,1310215,-136.59,-18.26,9.48
11333,MTS9-0928,1,723340,8/8/2013,45.53162,-112.1075,3,1310573,-134.93,-17.64,6.2
11764,MTS9-0931,1,726700,8/27/2013,46.1589,-112.9051,3,1310716,-137.71,-17.71,3.94
10923,MTS9-0932,1,719920,7/23/2013,46.58559,-111.2657,1,1310363,-140.21,-18.65,8.99
10415,MTS9-0934,1,710340,6/25/2013,48.14321,-112.1246,2,1310130,-101.82,-9.64,-24.66
10843,MTS9-0937,1,719860,7/18/2013,47.11537,-111.3768,3,1310318,-141.44,-18.26,4.64
10434,MTS9-0941,1,710320,6/26/2013,47.72172,-112.4911,3,1310131,-136.37,-17.9,6.85
11546,MTS9-0944,1,718020,8/20/2013,45.9935,-110.7353,4,1310646,-131.54,-16.31,-1.05
11585,MTS9-0946,1,723960,8/21/2013,46.32795,-110.6049,2,1310666,-131.95,-16.72,1.8
11935,MTSS-1260,1,730900,9/4/2013,46.84538,-111.1383,2,1310757,-146.19,-18.86,4.67
11862,MTSS-1262,1,726720,8/29/2013,45.99369,-113.0349,2,1310727,-137.77,-18.16,7.5
11691,MTSS-1265,1,723300,8/21/2013,48.94596,-114.0254,1,1310683,-123.69,-16.75,10.32
11640,MTSS-1292,1,723940,8/22/2013,46.07532,-110.0509,2,1310657,-124.88,-16,3.14
1000027,NCLS-1037,1,727120,8/15/2013,36.54382,-76.89025,4,1310614,-24.81,-4.08,7.81
11365,NCLS-1038,1,709220,8/8/2013,35.43982,-78.02565,4,1310562,-25.67,-4.37,9.26
1000034,NCLS-1039,1,727300,9/16/2013,36.2739,-81.87096,3,1310836,-45.92,-7.43,13.53
1000023,NCLS-1040,1,725040,8/5/2013,35.63323,-79.53602,3,1310508,-23.53,-4.24,10.39
11403,NCR9-0901,1,727080,8/12/2013,36.48171,-77.65994,7,1310585,-32.24,-5.45,11.38
10994,NCR9-0903,1,712540,7/24/2013,36.21492,-80.96029,6,1310387,-31.37,-5.77,14.78
11364,NCR9-0905,1,727040,8/9/2013,35.458,-77.675,5,1310568,-23.7,-4.05,8.72
1000029,NCR9-0907,1,727140,8/22/2013,36.15021,-76.73789,7,1310668,-29.58,-4.45,6.01
12413,NCR9-0907,2,731320,9/27/2013,36.15021,-76.73789,7,1310911,-25.5,-4.02,6.7
12238,NCR9-0908,1,727340,9/20/2013,34.92337,-78.7982,7,1310864,-20.95,-3.6,7.85
12237,NCR9-0909,1,731540,9/19/2013,35.17608,-78.80974,7,1310865,-20.78,-3.49,7.16
1000026,NCR9-0915,1,727100,8/14/2013,36.4717,-76.94345,6,1310611,-27.15,-4.78,11.06
1000042,NCR9-0915,2,731340,9/26/2013,36.4717,-76.94345,6,1310910,-22.74,-3.94,8.74
12013,NCRF-0001,1,719440,9/9/2013,35.64379988,-81.74478177,NA,1310773,-33.14,-6.14,15.99
10956,NCRF-0002,1,720800,7/23/2013,36.41318284,-80.26479615,NA,1310352,-32.19,-5.93,15.26
12229,NCRF-0003,1,731360,9/18/2013,35.08239309,-79.58954269,NA,1310853,-26.18,-4.61,10.67
11376,NCRF-0004,1,727060,8/11/2013,36.25938461,-77.88205316,NA,1310577,-32.32,-5.79,14.02
12397,NCRF-0005,1,729000,9/27/2013,34.74249011,-77.02223998,NA,1310909,-17.36,-3.79,13
10879,NCRM-1002,1,719520,7/19/2013,35.82241,-81.18403,6,1310326,-29.52,-5.11,11.36
1000031,NCRM-1003,1,727220,9/12/2013,35.3187,-82.01725,5,1310819,-30.01,-5.5,13.96
1000033,NCRO-1013,1,727260,9/15/2013,35.71572,-81.84522,5,1310825,-31.36,-5.64,13.8
1000025,NCRO-1014,1,709200,8/7/2013,35.93954,-78.57553,5,1310547,-30.72,-4.8,7.68
10844,NCRO-1016,1,719500,7/16/2013,34.3619,-77.93378,5,1310292,-19.47,-2.9,3.7
1000030,NCS9-0917,1,727200,9/8/2013,35.04365,-80.46558,4,1310770,-17.64,-3.09,7.08
1000039,NCS9-0917,2,727400,9/24/2013,35.04365,-80.46558,4,1310892,-21.35,-3.65,7.82
1000028,NCS9-0918,1,727160,8/18/2013,34.58249,-77.96322,1,1310622,-16.48,-3.34,10.22
1000037,NCS9-0918,2,727360,9/22/2013,34.58249,-77.96322,1,1310874,-18.41,-4.6,18.42
1000032,NCS9-0919,1,727240,9/13/2013,35.06057,-84.02452,2,1310816,-33.33,-5.95,14.25
10847,NCS9-0920,1,720700,7/18/2013,35.39708,-80.7245,4,1310323,-33.23,-5.41,10.05
10955,NCS9-0921,1,720820,7/22/2013,35.4757,-81.40958,1,1310364,-29.97,-5.44,13.54
1000024,NCS9-0923,1,725060,8/6/2013,35.67728,-78.15344,2,1310536,-28.01,-5.32,14.58
1000038,NCS9-0925,1,727380,9/23/2013,34.53497,-78.82338,2,1310882,-19.67,-3.86,11.18
1000035,NCS9-0926,1,727320,9/17/2013,35.8788,-82.0796,1,1310845,-35.57,-6.5,16.39
11699,NCSS-1081,1,727180,8/23/2013,35.79718,-76.63771,0,1310669,-20.02,-3.82,10.53
11212,NCSS-1083,1,709180,8/4/2013,35.73299,-78.97088,1,1310498,-12.09,-0.95,-4.47
12065,NCSS-1086,1,719460,9/10/2013,35.35514,-83.02467,1,1310790,-37.01,-6.83,17.64
1000040,NCSS-1088,1,727420,9/25/2013,35.3521,-81.32958,1,1310906,-29.8,-5.15,11.38
10231,NDLS-1055,1,708520,6/12/2013,46.27863,-100.2429,3,1310052,-115.5,-15.37,7.42
11035,NDLS-1057,1,721980,7/25/2013,47.75863,-103.7374,3,1310399,-68.25,-8.29,-1.95
10647,NDLS-1059,1,720400,7/10/2013,46.24855,-101.5315,3,1310224,-89.41,-10.66,-4.17
11211,NDR9-0905,1,723400,8/5/2013,46.22149,-101.5025,5,1310512,-68.63,-7.15,-11.45
10268,NDR9-0907,1,711300,6/18/2013,46.79972,-101.1068,5,1310071,-88.94,-11.15,0.26
10421,NDR9-0910,1,713960,6/25/2013,45.95829,-103.1202,6,1310138,-75.66,-8.95,-4.08
10859,NDRM-1001,1,719400,7/18/2013,46.45899,-102.6568,5,1310309,-88.17,-10.31,-5.7
11238,NDRO-1020,1,723420,8/6/2013,46.75123,-102.3682,6,1310523,-88.35,-10.25,-6.38
10858,NDRO-1022,1,719800,7/17/2013,46.21593,-102.6037,5,1310310,-74.25,-8.42,-6.92
10944,NDRO-1024,1,722120,7/24/2013,47.18952,-102.6249,5,1310391,-89.83,-11.02,-1.64
10355,NDS9-0938,1,714000,6/24/2013,46.41794,-103.5124,4,1310135,-74.61,-8.96,-2.95
10779,NDS9-0938,2,719780,7/16/2013,46.41794,-103.5124,4,1310293,-79.75,-8.85,-8.92
10613,NDS9-0940,1,720420,7/9/2013,47.04646,-101.1047,4,1310208,-89.29,-10.85,-2.52
10547,NDS9-0941,1,713980,7/2/2013,47.16789,-102.6458,4,1310193,-97.09,-11.6,-4.33
10580,NDS9-0943,1,720440,7/8/2013,47.09669,-101.8017,3,1310199,-92.76,-11.14,-3.61
11109,NDS9-0943,2,723380,7/31/2013,47.09669,-101.8017,3,1310465,-97.45,-11.8,-3.02
10214,NDSS-1103,1,711280,6/11/2013,46.31488,-101.6123,2,1310040,-83.56,-10.84,3.12
10435,NDSS-1105,1,713940,6/26/2013,45.98051,-102.8498,2,1310146,-63.24,-9.06,9.27
10304,NDSS-1106,1,708500,6/20/2013,47.18226,-101.7943,2,1310087,-88.83,-11.8,5.59
11036,NDSS-1108,1,721960,7/26/2013,47.58122,-102.831,2,1310400,-98.5,-11.74,-4.56
11037,NDSS-1111,1,722360,7/25/2013,47.82305,-103.9888,2,1310402,-128.05,-16.22,1.74
