PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,15163,FW08UT030,1,2009,11-Aug-09,XER,BENT,BELGB,Good,O/E>0.9,YES,76.08,1.11760263,10,6.39,5.71,6.84,7.65,9.06,,,,50,61.89,,,14,,,,,0.67,,,4,,,6.67
9/2/2015,15164,FW08UT029,1,2009,6-Oct-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,32.53,0.565753891,2.54,8.53,1.43,0.07,4.71,2.24,,,,16.13,51.68,,,9,,,,,27.7,,,1,,,29.03
9/2/2015,15165,FW08UT027,1,2009,23-Jun-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,36.12,1.252843405,5.85,3.63,1.43,5.08,1.76,3.92,,,,41.18,75,,,4,,,,,16.88,,,1,,,23.53
9/2/2015,15166,FW08UT023,2,2009,22-Sep-09,XER,BENT,BELGB,Poor,O/E<0.8,YES,40.07,0.639809588,9.84,1.47,0,5.41,0.59,6.73,,,,42.86,85.31,,,2,,,,,3.85,,,0,,,14.29
9/2/2015,15167,FW08UT035,1,2009,8-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.5,YES,0,0.280507127,0,0,0,0,0,0,,,,12.5,90.15,,,2,,12.5,,,,,,1,,,62.5
9/2/2015,15168,FW08UT037,1,2009,14-Oct-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,26.98,0.949485277,5.49,2.15,1.43,4.84,1.76,0.52,,,,47.62,73.33,,,9,,42.86,,,,,,2,,,23.81
9/2/2015,15169,FW08UT039,1,2009,23-Sep-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,45.8,0.584959493,8.29,5.91,4.29,4.34,1.18,3.47,,,,37.5,64.15,,,3,,,,,8.93,,,3,,,25
9/2/2015,15171,FW08UT042,1,2009,12-May-09,XER,BENT,BELGB,Poor,O/E<0.9,YES,23.38,0.876012545,0,1.78,1.43,5.59,1.76,3.47,,,,43.75,83.85,,,4,,,,,36.57,,,1,,,25
9/2/2015,15173,FW08UT046,1,2009,13-Aug-09,XER,BENT,BELGB,Good,O/E<0.8,YES,77.27,0.752285792,10,5.15,8.57,5.59,8.82,8.23,,,,43.75,67.79,,,16,,,,,0,,,6,,,9.38
9/2/2015,15175,FW08CO046,2,2009,10-Sep-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,56.3,1.256092153,4.62,7.67,4.29,5.69,5.88,5.63,,,,51.22,50.3,,,16,,39.02,,,,,,4,,,12.2
9/2/2015,15176,FW08CO037,1,2009,25-Jun-09,XER,BENT,BELGB,Good,O/E<0.8,YES,61.05,0.591851792,10,1.01,4.29,9.34,4.71,7.28,,,,62.5,87.5,,,9,,,,,1.12,,,3,,,12.5
9/2/2015,15178,FW08MO041,1,2009,18-Jun-09,SAP,BENT,,Not Assessed,Not Assessed,SAMPLE_LOST,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2015,15179,FW08UT047,1,2009,1-Sep-09,XER,BENT,BELGB,Good,O/E<0.8,YES,67.92,0.597605092,10,7.06,5.71,4.11,6.47,7.4,,,,36.36,58.68,,,12,,,,,1.03,,,4,,,12.12
9/2/2015,15180,FW08UT049,1,2009,27-May-09,XER,BENT,BERWW,Poor,O/E<0.9,YES,39.15,0.847013387,8.44,7.99,2.86,1.64,0,2.56,,,,24,54.26,,,1,,,,,8.43,,,2,,,28
9/2/2015,15181,FW08UT055,1,2009,13-May-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,53.37,0.632579324,10,3.2,4.29,2.1,2.94,9.49,,,,26.32,77.08,,,6,,,,,0,,,3,,,5.26
9/2/2015,15182,FW08UT058,1,2009,20-Aug-09,XER,BENT,BERWW,Good,O/E<0.8,YES,59.38,0.693242481,10,3.58,8.57,5.3,4.12,4.06,,,,42.31,75.28,,,8,,,,,2,,,6,,,23.08
9/2/2015,15183,FW08UT060,1,2009,15-Jul-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,54.55,0.78683879,0.82,6.42,7.14,6.07,4.71,7.57,,,,46.15,61.72,,,9,,,,,33.33,,,5,,,11.54
9/2/2015,15185,FW08UT061,1,2009,13-Oct-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,31.85,0.947942313,7.09,1.25,1.43,5.4,2.94,1,,,,50,77.08,,,11,,50,,,,,,2,,,22.73
9/2/2015,15188,FW08UT076,1,2009,29-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,26.23,0.733910581,3.6,3.81,0,2.57,2.35,3.41,,,,37.93,66.42,,,10,,34.48,,,,,,1,,,17.24
9/2/2015,15189,FW08UT097,1,2009,28-May-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,29.42,0.509652489,10,0.5,0,0.59,1.18,5.38,,,,18.75,89.9,,,3,,,,,0.33,,,0,,,18.75
9/2/2015,15190,FW08UT064,1,2009,15-Sep-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,29.6,1.120053958,3.04,2.44,4.29,6.81,1.18,0,,,,56,72.11,,,8,,32,,,,,,4,,,32
9/2/2015,15192,FW08UT112,1,2009,7-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,12.18,0.707303445,1.29,1.92,1.43,1.49,1.18,0,,,,33.33,74.31,,,8,,24.24,,,,,,2,,,30.3
9/2/2015,15193,FW08RUT9089,1,2009,3-Jun-09,XER,BENT,BERWW,Good,O/E>0.9,YES,70.57,1.222635784,10,2.77,5.71,10,7.65,6.21,,,,68,79.13,,,14,,,,,1.67,,,4,,,16
9/2/2015,15194,FW08RUT9100,1,2009,2-Jun-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,13.6,0.531583668,0,1.94,1.43,2.84,0,1.95,,,,30,83.05,,,1,,,,,62.31,,,1,,,30
9/2/2015,15195,FW08RUT9106,1,2009,26-May-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,39.05,1.230957796,3.27,10,1.43,2.55,1.18,5,,,,28.57,43.45,,,3,,,,,25.33,,,1,,,20
9/2/2015,15196,FW08RUT9122,1,2009,28-Jul-09,XER,BENT,BERWW,Good,O/E>0.9,YES,62.18,1.086012912,9.69,3.22,5.71,7.95,5.29,5.45,,,,55.56,76.95,,,10,,,,,4.33,,,4,,,18.52
9/2/2015,15197,FW08RUT99260,1,2009,24-Aug-09,WMT,BENT,BERWW,Fair,O/E>0.9,YES,43.48,1.130789866,6.61,4.01,4.29,4.89,2.94,3.35,,,,47.83,65.56,,,11,,47.83,,,,,,4,,,17.39
9/2/2015,15198,FW08RUT94520,1,2009,26-Aug-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,22.05,0.553551335,4.59,0,1.43,5.4,0.59,1.22,,,,50,89.95,,,7,,38.89,,,,,,2,,,22.22
9/2/2015,15199,FW08RUT94590,1,2009,25-Aug-09,XER,BENT,BERWW,Good,O/E<0.8,YES,60.27,0.727300925,6.94,5.8,8.57,7.43,5.29,2.13,,,,52.94,64.68,,,10,,,,,13.33,,,6,,,29.41
9/2/2015,15204,FW08SC001,1,2009,8-Jun-09,SAP,BENT,BERWW,Poor,O/E<0.8,YES,10.72,0.556770776,0,5.32,1.11,0,0,0,30.56,,,,,,0,2,,,2.79,,,,,4,,,36.11
9/2/2015,15205,FW08SC001,2,2009,16-Jun-09,SAP,BENT,BERWW,Poor,O/E<0.8,YES,16.72,0.765559817,0,7.63,0,0.26,0,2.14,24.44,,,,,,0,5,,,3.11,,,,,3,,,22.22
9/2/2015,15206,FW08SC002,1,2009,2-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,5.3,0.242709848,3.18,0,0,0,0,0,,,,0,,,,0,,,0.69,,50,,,,0,,50
9/2/2015,15207,FW08SC002,2,2009,16-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.9,YES,15.02,0.849484468,1.27,2.54,2.5,2.08,0.62,0,,,,22.73,,,,2,,,2.05,,63.83,,,,3,,50
9/2/2015,15208,FW08SC003,1,2009,14-Jun-09,CPL,BENT,BELGB,Good,O/E<0.9,YES,55.32,0.837901347,8.1,4.2,6.25,3.81,6.88,3.95,,,,29.73,,,,12,,,2.33,,14.45,,,,6,,32.43
9/2/2015,15209,FW08SC003,2,2009,18-Jun-09,CPL,BENT,BELGB,Fair,O/E<0.5,YES,45.32,0.465500748,9.28,4.5,3.75,1.41,3.75,4.5,,,,20,,,,7,,,2.38,,5.88,,,,4,,30
9/2/2015,15210,FW08SC004,1,2009,13-Jun-09,CPL,BENT,BELGB,Good,O/E>0.9,YES,58.45,1.078026684,9.45,5.92,5,4.23,5,5.47,,,,31.43,,,,9,,,2.62,,4.67,,,,5,,25.71
9/2/2015,15211,FW08SC005,1,2009,15-Jun-09,SAP,BENT,BELGB,Poor,O/E<0.8,YES,21.13,0.720295834,4.3,3.02,0,0,0.5,4.86,26.92,,,,,,15.38,6,,,2.47,,,,,3,,,15.38
9/2/2015,15212,FW08SC006,1,2009,9-Jun-09,CPL,BENT,BERWW,Poor,O/E<0.9,YES,25.95,0.860820661,3.46,7.81,1.25,2.11,0.62,0.32,,,,22.86,,,,2,,,2.94,,48,,,,2,,48.57
9/2/2015,15213,FW08SC006,2,2009,14-Jun-09,CPL,BENT,BERWW,Poor,O/E>0.9,YES,26.45,1.119066859,0.23,7.28,1.25,5.23,1.88,0,,,,35.48,,,,4,,,2.85,,71.33,,,,2,,51.61
9/2/2015,15214,FW08SC007,1,2009,5-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.9,YES,14.73,0.833972963,0,3.67,2.5,0.96,0,1.71,,,,18.18,,,,1,,,2.24,,83.33,,,,3,,42.42
9/2/2015,15215,FW08SC010,1,2009,19-Jun-09,CPL,BENT,BELGB,Fair,O/E<0.8,YES,43.65,0.722065259,2.57,7.93,5,3,4.38,3.31,,,,26.47,,,,8,,,2.96,,54.44,,,,5,,35.29
9/2/2015,15216,FW08SC011,1,2009,7-Jun-09,SAP,BENT,BERWW,Fair,O/E>0.9,YES,38.83,0.950113333,3.06,8.63,3.33,0.83,5,2.45,23.21,,,,,,12.5,15,,,3.25,,,,,6,,,21.43
9/2/2015,15217,FW08SC012,1,2009,12-Jun-09,CPL,BENT,BELGB,Fair,O/E<0.8,YES,54.57,0.742613509,10,0,3.75,8.17,3.12,7.7,,,,47.37,,,,6,,,1.41,,0.67,,,,4,,15.79
9/2/2015,15218,FW08SC013,1,2009,9-Jun-09,SAP,BENT,BELGB,Poor,O/E<0.8,YES,19.82,0.543163249,0,8.56,3.33,0,0,0,26.09,,,,,,4.35,5,,,3.24,,,,,6,,,43.48
9/2/2015,15219,FW08SC014,1,2009,3-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,12.72,0.400689962,0,0,2.5,3.52,0,1.61,,,,28.57,,,,1,,,0.71,,90.2,,,,3,,42.86
9/2/2015,15220,FW08SC015,1,2009,8-Jun-09,SAP,BENT,BELGB,Poor,O/E<0.5,YES,14.83,0.412933367,0,6.98,1.11,0.81,0,0,23.26,,,,,,2.33,3,,,3.02,,,,,4,,,51.16
9/2/2015,15221,FW08SC016,1,2009,11-Jun-09,CPL,BENT,BELGB,Good,O/E>0.9,YES,70.8,1.170576405,8.32,10,6.25,5.36,6.25,6.3,,,,36,,,,11,,,3.36,,12.85,,,,6,,22
9/2/2015,15228,FW08UT070,1,2009,4-Jun-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,17.97,0.970369544,3.37,0.59,1.43,4.21,1.18,0,,,,36.84,89.49,,,3,,,,,25,,,1,,,36.84
9/2/2015,15234,FW08SC018,1,2009,7-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,11.43,0.556290225,0,2.9,3.75,0.21,0,0,,,,15.15,,,,1,,,2.11,,81,,,,4,,51.52
9/2/2015,15235,FW08SC019,1,2009,15-Jun-09,CPL,BENT,BELGB,Good,O/E>0.9,YES,65.25,1.007114926,5.96,10,7.5,5.54,6.25,3.9,,,,36.73,,,,11,,,3.44,,29.91,,,,7,,32.65
9/2/2015,15236,FW08SC020,1,2009,12-Jun-09,SAP,BENT,BELGB,Poor,O/E<0.5,YES,15.2,0.470387134,3.06,0.79,3.33,1.94,0,0,20.83,,,,,,12.5,5,,,2.16,,,,,6,,,37.5
9/2/2015,15237,FW08SC021,1,2009,10-Jun-09,SAP,BENT,BELGB,Fair,O/E<0.8,YES,33.8,0.546788345,3.2,5.18,4.44,4.46,3,0,15.38,,,,,,12.82,11,,,2.77,,,,,7,,,35.9
9/2/2015,15238,FW08SC022,1,2009,20-Jun-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,26.9,0.722949107,9.17,1.66,1.25,3.52,0,0.54,,,,28.57,,,,1,,,1.9,,6.67,,,,2,,47.62
9/2/2015,15239,FW08SC023,1,2009,28-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,30.4,0.092063614,3.18,0,0,8.81,0.62,5.63,,,,50,,,,2,,,1.33,,50,,,,1,,25
9/2/2015,15240,FW08SC024,1,2009,17-Jun-09,SAP,BENT,BERWW,Poor,O/E<0.5,YES,13.93,0.430051726,0,5.68,1.11,1.57,0,0,21.62,,,,,,2.7,3,,,2.84,,,,,4,,,37.84
9/2/2015,15241,FW08SC026,1,2009,17-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.9,YES,14.1,0.801676724,0,0,2.5,0,0,5.96,,,,11.76,,,,1,,,1.6,,74.33,,,,3,,23.53
9/2/2015,15242,FW08SC030,1,2009,29-Jun-09,CPL,BENT,BELGB,Fair,O/E>0.9,YES,43.22,1.145174032,1.24,6.86,8.75,1.53,4.38,3.17,,,,20.51,,,,8,,,2.78,,64,,,,8,,35.9
9/2/2015,15243,FW08TX001,1,2009,17-Jul-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,71.73,1.057355602,9.54,8.99,5,3.73,9.38,6.4,,,,29.41,,,,16,,,3.14,,4,,,,5,,21.57
9/2/2015,15244,FW08TX002,1,2009,10-Jul-09,SPL,BENT,BERWW,Good,O/E>0.9,YES,40.2,0.926776038,8.47,2.89,0,7.9,2,2.86,11.54,,,,,,,4,56,,1.77,3,,,,1,,,
9/2/2015,15245,FW08TX006,1,2009,12-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.5,YES,16.8,0.24770345,3.46,5.21,0,1.41,0,0,,,,20,,,,0,,,2.5,,48,,,,1,,65
9/2/2015,15246,FW08TX009,1,2009,14-Jul-09,CPL,BENT,BERWW,Poor,O/E>0.9,YES,36.12,1.215752953,4.84,6.39,2.5,0.21,1.25,6.48,,,,15.15,,,,3,,,2.7,,38,,,,3,,21.21
9/2/2015,15247,FW08TX067,1,2009,13-Aug-09,SPL,BENT,BERWW,Fair,O/E<0.8,YES,31.38,0.563979002,8.42,3.74,4.29,1.71,0.67,0,30.77,,,,,,,2,55.67,,1.95,0,,,,4,,,
9/2/2015,15248,FW08TX104,1,2009,19-Jul-09,SPL,BENT,BERWW,Good,O/E<0.9,YES,58.98,0.892005731,3.21,7.06,10,8.93,3.33,2.86,8.33,,,,,,,6,21.67,,2.65,3,,,,9,,,
9/2/2015,15249,FW08TX118,1,2009,15-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.5,YES,24.52,0.335053273,3.02,3.73,2.5,1.41,0,4.05,,,,20,,,,0,,,2.25,,51.16,,,,3,,32
9/2/2015,15250,FW08TX119,1,2009,22-Jul-09,SPL,BENT,BERWW,Poor,O/E<0.9,YES,19.22,0.836404107,1.73,1.42,1.43,4.19,1.33,1.43,23.08,,,,,,,3,12,,1.46,2,,,,2,,,
9/2/2015,15251,FW08TX124,1,2009,11-Jul-09,SPL,BENT,BERWW,Fair,O/E<0.9,YES,34.2,0.808409192,10,0.38,4.29,5.18,0.67,0,20,,,,,,,2,68.75,,1.24,1,,,,4,,,
9/2/2015,15252,FW08TX156,1,2009,25-Jul-09,SPL,BENT,BERWW,Good,O/E<0.8,YES,38.62,0.678969149,4.62,7.16,2.86,6.53,2,0,15.79,,,,,,,4,30.88,,2.67,0,,,,3,,,
9/2/2015,15253,FW08TX165,1,2009,15-Aug-09,CPL,BENT,BERWW,Poor,O/E<0.5,YES,8.52,0.356911939,0,2.25,1.25,1.61,0,0,,,,20.83,,,,1,,,2,,81,,,,2,,66.67
9/2/2015,15254,FW08TX168,1,2009,16-Aug-09,SPL,BENT,,Not Assessed,Not Assessed,SAMPLE_LOST,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2015,15255,FW08TX172,1,2009,18-Aug-09,SPL,BENT,BERWW,Poor,O/E<0.5,YES,11.33,0.419663793,0.01,1.61,0,5.18,0,0,20,,,,,,,1,0.76,,1.5,0,,,,1,,,
9/2/2015,15256,FW08RTX9001,1,2009,12-Aug-09,SPL,BENT,BERWW,Fair,O/E>0.9,YES,34.77,1.136385124,3.47,7.25,1.43,8.04,0.67,0,11.11,,,,,,,2,23.33,,2.69,1,,,,2,,,
9/2/2015,15257,FW08RTX9010,1,2009,20-Jul-09,SPL,BENT,BERWW,Good,O/E>0.9,YES,36.85,0.968987222,0.61,7.68,2.86,3.34,3.33,4.29,25.71,,,,,,,6,4.67,,2.78,4,,,,3,,,
9/2/2015,15258,FW08RTX10341,1,2009,13-Jul-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,64.82,1.244082182,9.08,9.53,1.25,5.81,5.62,7.6,,,,37.84,,,,10,,,3.23,,7.33,,,,2,,16.22
9/2/2015,15259,FW08RTX11553,1,2009,24-Jul-09,SPL,BENT,BERWW,Poor,O/E<0.5,YES,19.05,0.328639478,0,0,1.43,10,0,0,0,,,,,,,0,0,,0.61,0,,,,2,,,
9/2/2015,15260,FW08RTX12162,1,2009,11-Aug-09,SPL,BENT,BERWW,Good,O/E>0.9,YES,57.95,1.009903388,3.42,9.29,7.14,6.82,6.67,1.43,14.89,,,,,,,11,23,,3.12,2,,,,6,,,
9/2/2015,15261,FW08RTX12209,1,2009,18-Jul-09,SPL,BENT,BERWW,Fair,O/E<0.9,YES,22.45,0.846623031,0.97,1.75,2.86,4.46,2,1.43,22.22,,,,,,,4,7,,1.53,2,,,,3,,,
9/2/2015,15262,FW08RTX13110,1,2009,22-Jul-09,XER,BENT,BERWW,Fair,O/E<0.8,YES,44.82,0.594372629,0,4.91,10,2.9,3.53,5.55,,,,30.3,68.94,,,7,,,,,51.67,,,7,,,18.18
9/2/2015,15263,FW08RTX11237,1,2009,16-Jul-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,56.58,1.225901152,6.78,10,6.25,2.64,4.38,3.9,,,,25,,,,8,,,3.32,,24,,,,6,,32.69
9/2/2015,15264,FW08MS053,2,2009,7-Oct-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,16.67,0,0,0,0,0,0,10,,,,0,,,,0,,,1.07,,100,,,,0,,0
9/2/2015,15265,FW08MS052,1,2009,28-Sep-09,CPL,BENT,BELGB,Good,O/E>0.9,YES,57.37,0.949065646,7.28,8.88,3.75,2.52,6.25,5.74,,,,24.49,,,,11,,,3.12,,20.33,,,,4,,24.49
9/2/2015,15271,FW08MN001,1,2009,20-Jul-09,UMW,BENT,BERWW,Poor,O/E>0.9,YES,22.03,1.024213679,0,5.68,0,3.46,0.56,3.52,20,62.86,,,,,,5,,,2.89,,,,,,2,20,
9/2/2015,15272,FW08MN001,2,2009,27-Aug-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,36.03,1.280267099,1.49,5.87,1.43,3.3,3.89,5.64,20.41,44.9,,,,,,11,,,2.92,,,,,,4,14.29,
9/2/2015,15273,FW08MN002,1,2009,10-Aug-09,UMW,BENT,BERWW,Poor,O/E>0.9,YES,15.85,0.981535419,0.9,3.81,0,4.8,0,0,16.67,47.22,,,,,,2,,,2.6,,,,,,3,30.56,
9/2/2015,15274,FW08MN002,2,2009,11-Sep-09,UMW,BENT,BERWW,Poor,O/E>0.9,YES,16.5,1.226919274,0.87,1.68,1.43,5.16,0.56,0.2,15.79,47.37,,,,,,5,,,2.27,,,,,,4,28.95,
9/2/2015,15275,FW08MN004,1,2009,14-Aug-09,UMW,BENT,BERWW,Poor,O/E<0.9,YES,7.58,0.893185381,0.59,0.77,1.43,1.76,0,0,24.24,48.48,,,,,,2,,,2.13,,,,,,4,33.33,
9/2/2015,15279,FW08MN009,1,2009,20-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,41.25,1.20087968,4.22,7.03,5.71,0,4.44,3.35,29.55,34.09,,,,,,12,,,3.1,,,,,,7,20.45,
9/2/2015,15280,FW08MN016,1,2009,14-Jul-09,UMW,BENT,BELGB,Good,O/E>0.9,YES,43.98,1.109167295,4.89,6.45,1.43,5.76,2.22,5.64,14.29,31.43,,,,,,8,,,3.01,,,,,,4,14.29,
9/2/2015,15281,FW08MN016,2,2009,23-Aug-09,UMW,BENT,BELGB,Fair,O/E<0.8,YES,36.08,0.590955863,6.77,0,0,5.07,3.33,6.48,16,24,,,,,,10,,,1.91,,,,,,1,12,
9/2/2015,15282,FW08MN023,1,2009,21-Sep-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,44.9,0.908694637,5.86,3.03,5.71,5.96,0.56,5.82,13.79,27.59,,,,,,5,,,2.48,,,,,,7,13.79,
9/2/2015,15285,FW08MN032,1,2009,13-Jul-09,UMW,BENT,BELGB,Fair,O/E<0.9,YES,29.57,0.859148541,5.76,2.19,1.43,6.69,1.11,0.56,12,28,,,,,,6,,,2.35,,,,,,4,28,
9/2/2015,15286,FW08MN039,1,2009,26-Aug-09,UMW,BENT,BELGB,Fair,O/E>0.9,YES,23.12,0.958150405,7,0,0,6.87,0,0,11.54,23.08,,,,,,3,,,1.38,,,,,,3,30.77,
9/2/2015,15287,FW08MN041,1,2009,8-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,58.23,1.296736553,6.38,5.1,7.14,6.38,6.11,3.83,12.77,25.53,,,,,,15,,,2.8,,,,,,8,19.15,
9/2/2015,15288,FW08MN043,1,2009,11-Jul-09,TPL,BENT,BELGB,Good,O/E>0.9,YES,85.33,1.268614198,7.53,9.03,10,10,9,5.64,,,22,,,10,,,60.67,,3,,,,,11,,16.98,
9/2/2015,15290,FW08MN045,1,2009,9-Jul-09,TPL,BENT,BELGB,Good,O/E<0.9,YES,45.25,0.841772575,2.97,2.22,7.5,2.35,7,5.11,,,7,,,8,,,24.33,,1.8,,,,,7,,18.52,
9/2/2015,15291,FW08MN047,1,2009,22-Sep-09,UMW,BENT,BERWW,Poor,O/E<0.9,YES,6.98,0.852258637,3.74,0.45,0,0,0,0,32,36,,,,,,1,,,2.08,,,,,,3,44,
9/2/2015,15292,FW08MN050,1,2009,21-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,57.3,1.201696803,3.75,7.74,7.14,4.6,8.33,2.82,17.19,35.94,,,,,,19,,,3.21,,,,,,8,21.88,
9/2/2015,15296,FW08MN056,1,2009,22-Jul-09,UMW,BENT,BELGB,Good,O/E>0.9,YES,40.75,1.070462854,7.13,4.06,1.43,6.32,0.56,4.95,12.9,22.58,,,,,,5,,,2.64,,,,,,4,16.13,
9/2/2015,15297,FW08MN057,1,2009,9-Aug-09,UMW,BENT,BELGB,Fair,O/E>0.9,YES,28.57,1.164370477,2.61,4.13,4.29,2.89,1.11,2.11,21.43,40.48,,,,,,6,,,2.65,,,,,,6,23.81,
9/2/2015,15299,FW08MN060,1,2009,17-Sep-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,33.57,1.076250151,3.43,6.52,4.29,5.9,0,0,13.95,37.21,,,,,,4,,,3.02,,,,,,6,32.56,
9/2/2015,15300,FW08MN061,1,2009,6-Aug-09,TPL,BENT,BELGB,Good,O/E>0.9,YES,50.53,1.159161015,5.06,8.41,2.5,3.53,6,4.82,,,9,,,7,,,40.96,,2.89,,,,,3,,19.35,
9/2/2015,15303,FW08MN065,1,2009,23-Jul-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,23.08,1.27982029,2.73,5.61,1.43,0,0.56,3.52,33.33,40,,,,,,5,,,2.88,,,,,,4,20,
9/2/2015,15304,FW08MN068,1,2009,21-Jul-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,11.48,0.513794538,6.89,0,0,0,0,0,41.18,23.53,,,,,,0,,,1.51,,,,,,0,41.18,
9/2/2015,15305,FW08MN070,1,2009,25-Aug-09,UMW,BENT,BERWW,Poor,O/E>0.9,YES,12.62,1.084297611,0.56,4.45,0,1.16,0,1.4,25.71,48.57,,,,,,4,,,2.7,,,,,,3,25.71,
9/2/2015,15306,FW08MN076,1,2009,24-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,50.15,1.099597083,6.52,5.03,2.86,7.04,3.89,4.75,11.11,25,,,,,,11,,,2.79,,,,,,5,16.67,
9/2/2015,15307,FW08KY007,1,2009,22-Sep-09,SAP,BENT,BERWW,Poor,O/E<0.8,YES,17.13,0.583619697,0,7.63,0,0,0,2.65,30.23,,,,,,4.65,3,,,3.11,,,,,3,,,20.93
9/2/2015,15311,FW08KY009,1,2009,18-Sep-09,SAP,BENT,BERWW,Good,O/E>0.9,YES,68.03,1.140212115,10,5.4,3.33,6.71,6.5,8.88,10.53,,,,,,31.58,18,,,2.8,,,,,6,,,5.26
9/2/2015,15312,FW08KY056,1,2009,27-Sep-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,4.8,0.442633647,0,1.7,0,1.18,0,0,,,5,,,0,,,0.33,,1.71,,,,,0,,33.33,
9/2/2015,15313,FW08MN080,1,2009,18-Sep-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,42.43,1.145787242,9.35,0,1.43,4.58,5.56,4.54,17.24,13.79,,,,,,14,,,1.94,,,,,,4,17.24,
9/2/2015,15315,FW08MN093,1,2009,23-Sep-09,TPL,BENT,BERWW,Fair,O/E<0.8,YES,35.87,0.757757071,1.17,8.07,8.75,2.94,0,0.59,,,8,,,1,,,10,,2.83,,,,,8,,31.58,
9/2/2015,15317,FW08MN119,1,2009,15-Sep-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,44.55,1.129957788,3.36,5.81,4.29,3.46,4.44,5.37,20,37.5,,,,,,12,,,2.91,,,,,,6,15,
9/2/2015,15319,FW08RMN9018,1,2009,12-Sep-09,TPL,BENT,BERWW,Fair,O/E<0.8,YES,38.53,0.773163664,0.88,3.98,7.5,2.94,3,4.82,,,8,,,4,,,7.67,,2.11,,,,,7,,19.35,
9/2/2015,15325,FW08RMN9038,1,2009,15-Aug-09,UMW,BENT,BELGB,Fair,O/E>0.9,YES,27.08,1.045687972,1.82,5.29,2.86,4.29,0.56,1.43,17.95,43.59,,,,,,5,,,2.83,,,,,,5,25.64,
9/2/2015,15326,FW08RMN9064,1,2009,10-Jul-09,TPL,BENT,BELGB,Fair,O/E>0.9,YES,38.62,1.153247066,4.98,6.02,1.25,3.53,3,4.39,,,9,,,4,,,40.33,,2.47,,,,,2,,20.59,
9/2/2015,15327,FW08RMN9075,1,2009,16-Sep-09,TPL,BENT,BERWW,Good,O/E>0.9,YES,44.42,1.216370356,0.71,7.33,5,5.29,1,7.32,,,12,,,2,,,6.33,,2.7,,,,,5,,12.12,
