,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
142626,10,9.427332317,1.060745465,7,9.059375,0.772680235,0.250117725,0.360381397
142640,13,15.25490802,0.852184752,6,9.059375,0.662297344,0.36536797,0.414401328
142641,21,19.18847392,1.094406991,11,9.059375,1.214211797,0.292399579,0.221218258
142660,8,8.387462155,0.953804602,7,9.059375,0.772680235,0.293979389,0.364662386
142800,9,7.813463223,1.151857984,7,9.059375,0.772680235,0.234134482,0.391515859
142860,2,10.54737474,0.189620645,3,9.059375,0.331148672,0.772482322,0.659497279
143030,15,12.61469699,1.189089204,9,9.059375,0.993446016,0.283294901,0.318913307
143032,3,10.73220671,0.279532447,2,9.059375,0.220765781,0.735592219,0.792314213
143035,15,14.45516972,1.037691033,11,9.059375,1.214211797,0.209155077,0.240691697
143038,11,11.4108101,0.963998165,11,9.059375,1.214211797,0.262774774,0.220906683
143050,13,13.21423123,0.98378784,12,9.059375,1.324594688,0.286057297,0.195577979
143296,6,10.81002832,0.555040174,1,9.059375,0.110382891,0.543546332,0.882882883
143298,4,8.313027831,0.481172454,3,9.059375,0.331148672,0.516017087,0.659497279
143490,5,10.55245467,0.473823405,3,9.059375,0.331148672,0.578430484,0.659497279
143500,11,11.97568471,0.918527856,8,9.059375,0.883063125,0.341002647,0.333028027
143552,7,9.907373975,0.70654444,7,9.059375,0.772680235,0.377721135,0.360381397
143560,4,15.35176798,0.260556309,3,9.059375,0.331148672,0.712823868,0.659497279
143561,4,9.564164274,0.418227865,3,9.059375,0.331148672,0.627614406,0.659497279
143733,11,10.69567496,1.028453094,6,9.059375,0.662297344,0.298410046,0.410458601
143734,3,8.240327957,0.36406318,3,9.059375,0.331148672,0.591997715,0.659497279
143800,7,9.020384407,0.776020143,3,9.059375,0.331148672,0.366509683,0.568541073
143801,8,10.13276173,0.78951822,6,9.059375,0.662297344,0.367433367,0.438057688
143900,6,8.34950816,0.718605202,5,9.059375,0.551914453,0.372713074,0.498777506
144041,15,13.603442,1.102662106,7,9.059375,0.772680235,0.291576351,0.359408445
144050,9,9.508035886,0.946567736,5,9.059375,0.551914453,0.36287154,0.516114692
144170,5,7.676089951,0.651373294,4,9.059375,0.441531563,0.4723695,0.588418282
144291,9,7.123457677,1.263431385,9,9.059375,0.993446016,0.185491093,0.295725904
144292,9,11.32218657,0.794899461,5,9.059375,0.551914453,0.420408669,0.489219827
144293,16,12.23137326,1.308111498,11,9.059375,1.214211797,0.257946569,0.234927559
144294,11,12.5924624,0.873538443,9,9.059375,0.993446016,0.357550443,0.26648209
144370,9,11.09215772,0.811384063,9,9.059375,0.993446016,0.367789592,0.291572936
144420,4,14.91822488,0.268128416,3,9.059375,0.331148672,0.744837583,0.695257839
144510,9,14.37628498,0.626030996,6,9.059375,0.662297344,0.452063688,0.431002283
144560,8,7.09796912,1.127082953,6,9.059375,0.662297344,0.24324443,0.410458601
144680,5,8.498670453,0.588327319,6,9.059375,0.662297344,0.441768149,0.440547832
144681,5,8.163072523,0.612514465,5,9.059375,0.551914453,0.405092245,0.463214048
144737,3,8.335763673,0.35989504,3,9.059375,0.331148672,0.593359151,0.659497279
144757,9,8.442744238,1.066004103,8,9.059375,0.883063125,0.259559413,0.330646639
144870,7,7.687147704,0.910610836,10,9.059375,1.103828907,0.257223432,0.254140023
144884,15,13.26656783,1.13066169,12,9.059375,1.324594688,0.193875421,0.214126725
144950,11,10.39808491,1.05788711,6,9.059375,0.662297344,0.303681327,0.427889604
144990,6,7.108888365,0.844013817,7,9.059375,0.772680235,0.306090625,0.36699747
145010,12,11.12195165,1.078947327,9,9.059375,0.993446016,0.272900107,0.286900848
145030,13,11.24123111,1.156456964,11,9.059375,1.214211797,0.210845686,0.225424521
145031,12,9.823930094,1.221507063,9,9.059375,0.993446016,0.290823598,0.311472573
145032,12,9.408686715,1.275417108,8,9.059375,0.883063125,0.220027922,0.312694633
145060,14,13.50095644,1.036963571,12,9.059375,1.324594688,0.213321214,0.19038433
145062,12,11.95350692,1.003889493,12,9.059375,1.324594688,0.266256512,0.214126725
145090,13,12.32934912,1.05439467,10,9.059375,1.103828907,0.260804437,0.252336449
145096,19,17.12344618,1.109589728,11,9.059375,1.214211797,0.165547116,0.224178221
145330,9,8.430655896,1.067532599,5,9.059375,0.551914453,0.246202314,0.466548122
145370,16,13.85873644,1.154506406,12,9.059375,1.324594688,0.216499849,0.195577979
145470,8,11.2073293,0.71381859,8,9.059375,0.883063125,0.382272906,0.331562557
145493,20,18.8059882,1.063491043,10,9.059375,1.103828907,0.306901648,0.263977701
145560,7,8.483090654,0.825170953,7,9.059375,0.772680235,0.314142464,0.349484335
145561,10,9.745795756,1.026083478,9,9.059375,0.993446016,0.302143083,0.299705831
145562,13,12.8253058,1.013621055,8,9.059375,0.883063125,0.310553905,0.320937901
145600,3,12.16688778,0.246570861,3,9.059375,0.331148672,0.721726965,0.659497279
145641,10,12.04010503,0.830557539,8,9.059375,0.883063125,0.336095433,0.327349331
145711,5,7.695457034,0.64973399,4,9.059375,0.441531563,0.449204035,0.602057909
145840,25,21.99869986,1.136430796,10,9.059375,1.103828907,0.238900846,0.251024758
145844,12,10.5004417,1.142809069,9,9.059375,0.993446016,0.284671238,0.279806195
146000,6,11.82666213,0.507328267,6,9.059375,0.662297344,0.502887798,0.427889604
146040,18,15.52491602,1.159426561,12,9.059375,1.324594688,0.160716067,0.202255528
146041,23,16.44491036,1.398609023,11,9.059375,1.214211797,0.229556816,0.232590746
146110,7,8.332400314,0.840094059,7,9.059375,0.772680235,0.336067786,0.372251411
146171,13,13.5774015,0.957473343,9,9.059375,0.993446016,0.282623205,0.283093961
146211,8,10.21186705,0.783402287,7,9.059375,0.772680235,0.360351012,0.36193812
146421,11,10.81871901,1.016756235,9,9.059375,0.993446016,0.342655471,0.307492646
146576,15,13.49440888,1.111571476,11,9.059375,1.214211797,0.252002185,0.255647297
146591,10,10.75257739,0.930009582,7,9.059375,0.772680235,0.318089018,0.380618797
146610,5,9.724923437,0.514142865,2,9.059375,0.220765781,0.545879105,0.729867194
146720,13,10.54291343,1.233055748,11,9.059375,1.214211797,0.205229069,0.218258296
146721,5,9.004174431,0.555297994,5,9.059375,0.551914453,0.503243357,0.501222494
146722,8,8.921061938,0.896754227,8,9.059375,0.883063125,0.310985713,0.315442389
146724,18,16.33937443,1.101633363,12,9.059375,1.324594688,0.168925483,0.202403917
146725,21,18.40336477,1.141095678,12,9.059375,1.324594688,0.172855738,0.196765099
146726,19,16.03911057,1.184604341,13,9.059375,1.434977578,0.153442923,0.178637201
146751,3,8.90809139,0.336772477,1,9.059375,0.110382891,0.69102291,0.888785337
146990,14,12.83767447,1.090540193,11,9.059375,1.214211797,0.246166642,0.228384484
147030,7,12.41613374,0.563782587,3,9.059375,0.331148672,0.504962104,0.630992485
147040,20,21.88695054,0.913786503,7,9.059375,0.772680235,0.306015135,0.373808134
147052,7,8.436396303,0.829738166,3,9.059375,0.331148672,0.34983587,0.630992485
147080,8,9.841944322,0.812847517,7,9.059375,0.772680235,0.326006557,0.352014011
147240,8,8.341895694,0.959014628,5,9.059375,0.551914453,0.272623529,0.466548122
147241,6,8.394139608,0.714784395,3,9.059375,0.331148672,0.396156172,0.630992485
147300,5,8.227564224,0.607713275,3,9.059375,0.331148672,0.506172902,0.659497279
147301,4,8.209486667,0.487241184,3,9.059375,0.331148672,0.554971058,0.659497279
147305,12,12.05368067,0.995546533,7,9.059375,0.772680235,0.300356148,0.352014011
147307,8,7.532869238,1.062012329,6,9.059375,0.662297344,0.274656141,0.410458601
147308,5,14.84736988,0.336759981,5,9.059375,0.551914453,0.657271598,0.566792621
147481,4,14.91822488,0.268128416,3,9.059375,0.331148672,0.704345596,0.637989116
147663,7,8.346346761,0.838690292,5,9.059375,0.551914453,0.32276039,0.464769949
147664,7,8.348662413,0.838457666,4,9.059375,0.441531563,0.355472409,0.542234984
147700,16,18.77825285,0.852049449,7,9.059375,0.772680235,0.416121223,0.421093598
147701,15,14.66745895,1.022672029,7,9.059375,0.772680235,0.338970708,0.334111695
147702,8,12.28209362,0.651354748,5,9.059375,0.551914453,0.404940461,0.423205157
147703,15,11.58846259,1.294390855,12,9.059375,1.324594688,0.223249595,0.207152396
147704,10,12.96897489,0.771070966,7,9.059375,0.772680235,0.357773483,0.371083868
147741,8,9.77448935,0.818457079,5,9.059375,0.551914453,0.352021789,0.466548122
147820,13,13.98576022,0.929516865,7,9.059375,0.772680235,0.355639351,0.359213855
147823,8,8.352411388,0.957807228,6,9.059375,0.662297344,0.261140321,0.397800374
147830,3,8.45077309,0.354997107,2,9.059375,0.220765781,0.713902768,0.792314213
147833,11,12.67770464,0.867664953,9,9.059375,0.993446016,0.31864539,0.274268905
147835,11,10.01199126,1.098682541,7,9.059375,0.772680235,0.267016729,0.367192061
147890,6,10.10535949,0.59374434,4,9.059375,0.441531563,0.451259725,0.556831778
148030,16,12.85341533,1.244805337,11,9.059375,1.214211797,0.183669617,0.211247858
148060,13,17.53544185,0.741355713,8,9.059375,0.883063125,0.384229966,0.326433413
148064,14,13.68245735,1.023208013,7,9.059375,0.772680235,0.346514212,0.422844911
148111,21,17.12344618,1.226388647,12,9.059375,1.324594688,0.144305673,0.19038433
148112,7,8.38854308,0.834471485,3,9.059375,0.331148672,0.383913368,0.625809795
148260,5,9.821267058,0.509099281,5,9.059375,0.551914453,0.5452074,0.502333852
148350,6,10.91753021,0.549574847,5,9.059375,0.551914453,0.521261615,0.498332963
148434,16,14.41406909,1.110026593,11,9.059375,1.214211797,0.204244091,0.208755258
148500,11,13.38504368,0.821812783,9,9.059375,0.993446016,0.32984901,0.272019381
148501,13,12.85440376,1.011326565,10,9.059375,1.103828907,0.215240622,0.260206591
148702,17,16.12283409,1.054405194,12,9.059375,1.324594688,0.191243412,0.196765099
148703,13,13.83897052,0.939376233,11,9.059375,1.214211797,0.220576485,0.221218258
148955,10,8.413411145,1.188578548,7,9.059375,0.772680235,0.225533536,0.360381397
148957,14,15.52491602,0.901776214,10,9.059375,1.103828907,0.219989954,0.243482538
148980,5,8.420797479,0.593767991,3,9.059375,0.331148672,0.474035702,0.659497279
148985,14,15.47062757,0.904940665,9,9.059375,0.993446016,0.248610148,0.297975428
149110,13,12.02295915,1.08126459,12,9.059375,1.324594688,0.229257213,0.205074937
149111,11,11.84137653,0.928946054,8,9.059375,0.883063125,0.326097992,0.338523539
149241,15,14.62994707,1.025294208,10,9.059375,1.103828907,0.225131274,0.263977701
149281,16,14.46832477,1.105864035,11,9.059375,1.214211797,0.263511832,0.229163421
149570,11,14.43429957,0.762073694,10,9.059375,1.103828907,0.330875357,0.261026398
149571,17,13.74873209,1.236477654,13,9.059375,1.434977578,0.175297116,0.178637201
149572,11,10.76770187,1.021573603,6,9.059375,0.662297344,0.289580083,0.396140278
149573,13,11.30486864,1.14994702,7,9.059375,0.772680235,0.272873912,0.350457287
149671,13,11.34576222,1.14580226,8,9.059375,0.883063125,0.261022901,0.317091042
149672,10,12.2984948,0.813107634,7,9.059375,0.772680235,0.333062818,0.360381397
149680,6,11.79170465,0.508832283,6,9.059375,0.662297344,0.507553007,0.454451131
149681,9,11.84665141,0.75970835,6,9.059375,0.662297344,0.398461356,0.42207927
149682,10,9.969491091,1.003060227,9,9.059375,0.993446016,0.257098512,0.274268905
149683,13,11.98890728,1.084335686,12,9.059375,1.324594688,0.221004994,0.205074937
149700,5,8.227564224,0.607713275,3,9.059375,0.331148672,0.506172902,0.659497279
149740,4,13.74686386,0.290975457,3,9.059375,0.331148672,0.681905332,0.659497279
149890,5,8.201370798,0.609654181,2,9.059375,0.220765781,0.508039042,0.729867194
149891,5,8.742401313,0.571925244,4,9.059375,0.441531563,0.486510111,0.565446279
149910,3,12.46754907,0.24062468,2,9.059375,0.220765781,0.727039544,0.729867194
149913,6,7.677596716,0.781494551,7,9.059375,0.772680235,0.313519495,0.380618797
149914,13,10.05905039,1.292368514,13,9.059375,1.434977578,0.173571839,0.178637201
150031,11,14.41406909,0.763143283,9,9.059375,0.993446016,0.31101317,0.288977332
150032,13,12.7143155,1.022469514,9,9.059375,0.993446016,0.284365205,0.300571033
150071,3,9.034215679,0.332070885,3,9.059375,0.331148672,0.591009237,0.597045867
150090,14,13.4127119,1.043785933,10,9.059375,1.103828907,0.298235697,0.251844565
150110,10,11.88741439,0.841225827,4,9.059375,0.441531563,0.394894569,0.576692989
150112,12,13.49440888,0.889257181,9,9.059375,0.993446016,0.325942801,0.321854992
150170,8,8.176441196,0.978420783,6,9.059375,0.662297344,0.292618168,0.45113094
150410,11,11.55350891,0.952091705,7,9.059375,0.772680235,0.357771183,0.407472271
150474,14,13.68151334,1.023278613,11,9.059375,1.214211797,0.242348436,0.250817884
150560,9,11.30031882,0.796437706,10,9.059375,1.103828907,0.382004089,0.286112477
150562,20,15.58677828,1.283138801,12,9.059375,1.324594688,0.156539455,0.195577979
150910,14,12.61595465,1.109705954,13,9.059375,1.434977578,0.236518935,0.178637201
150920,12,13.83897052,0.867116523,11,9.059375,1.214211797,0.237593646,0.221218258
150921,12,13.42892094,0.893593763,7,9.059375,0.772680235,0.359266046,0.399688655
151000,9,14.3623519,0.626638316,6,9.059375,0.662297344,0.46450529,0.397800374
151002,13,13.68245735,0.950121727,8,9.059375,0.883063125,0.358898087,0.377724858
151007,12,9.761158458,1.229362278,11,9.059375,1.214211797,0.219993823,0.226359246
151008,14,16.08124528,0.870579346,9,9.059375,0.993446016,0.237564013,0.309396089
151160,5,14.27708631,0.350211513,3,9.059375,0.331148672,0.64584047,0.630992485
151171,6,10.91753021,0.549574847,6,9.059375,0.662297344,0.543010101,0.477069932
151174,16,13.76865907,1.162059422,9,9.059375,0.993446016,0.323557254,0.282055719
151176,8,8.345045024,0.958652707,7,9.059375,0.772680235,0.285061299,0.372251411
151180,9,10.74627114,0.837499806,9,9.059375,0.993446016,0.323049929,0.28828517
151231,11,12.08847432,0.909957676,10,9.059375,1.103828907,0.297835589,0.254959829
151263,8,12.53529234,0.63819812,5,9.059375,0.551914453,0.425436937,0.442320516
151290,13,10.44702499,1.2443734,11,9.059375,1.214211797,0.221239081,0.231344446
151340,9,11.00012487,0.818172531,7,9.059375,0.772680235,0.406361167,0.381202569
151463,4,8.443065009,0.473761601,2,9.059375,0.220765781,0.543534651,0.72421588
151590,5,7.914475258,0.631753823,3,9.059375,0.331148672,0.467361575,0.663384296
151760,11,8.278912702,1.328676892,7,9.059375,0.772680235,0.232623714,0.393656353
151761,5,8.269594495,0.604624568,3,9.059375,0.331148672,0.465150961,0.627105468
151762,4,7.702437403,0.519316132,3,9.059375,0.331148672,0.498709996,0.659497279
151810,12,14.82190907,0.809612307,9,9.059375,0.993446016,0.297766237,0.32064371
151811,11,12.04120276,0.913530004,8,9.059375,0.883063125,0.298423212,0.339439458
151812,17,13.98889438,1.215249721,12,9.059375,1.324594688,0.18415351,0.202255528
151813,15,12.9705748,1.156463783,11,9.059375,1.214211797,0.247092052,0.222464558
151814,11,13.72459056,0.801481105,10,9.059375,1.103828907,0.318279109,0.280701754
151815,9,9.235656109,0.974484097,7,9.059375,0.772680235,0.336222124,0.370694688
151816,10,11.33664376,0.882095284,8,9.059375,0.883063125,0.345539541,0.34640044
151950,9,9.4990873,0.947459447,6,9.059375,0.662297344,0.299211356,0.383274538
152120,16,15.24083052,1.049811555,10,9.059375,1.103828907,0.183642649,0.252172487
152125,10,7.891262914,1.267224285,7,9.059375,0.772680235,0.198753042,0.384316015
152127,12,11.51062844,1.042514756,10,9.059375,1.103828907,0.274561267,0.243974422
152128,8,11.16554947,0.716489594,6,9.059375,0.662297344,0.380028574,0.410458601
152260,12,12.05193751,0.995690526,7,9.059375,0.772680235,0.342742786,0.39209963
152261,6,8.312601146,0.721795729,7,9.059375,0.772680235,0.354096675,0.367192061
152312,7,8.968972598,0.780468434,4,9.059375,0.441531563,0.418430523,0.580043073
152320,16,16.6500093,0.960960424,10,9.059375,1.103828907,0.232529534,0.261518282
152440,8,11.30031882,0.707944627,8,9.059375,0.883063125,0.388166726,0.325883862
152441,15,11.68921886,1.283233737,9,9.059375,0.993446016,0.269637983,0.279806195
152461,17,15.32966092,1.108961254,11,9.059375,1.214211797,0.167134904,0.231344446
152530,8,8.950435069,0.893811299,4,9.059375,0.441531563,0.309640916,0.515912898
152730,7,9.811853017,0.713422835,3,9.059375,0.331148672,0.466440952,0.659497279
152950,13,12.54720227,1.036087545,7,9.059375,0.772680235,0.314099368,0.368748784
152990,4,7.236203389,0.55277606,3,9.059375,0.331148672,0.522796071,0.637989116
152993,22,18.64378599,1.180017836,10,9.059375,1.103828907,0.274155263,0.263977701
153030,15,13.54669117,1.107281462,9,9.059375,0.993446016,0.256991293,0.309396089
153141,20,23.50545991,0.850866143,8,9.059375,0.883063125,0.306474585,0.329547536
153190,14,14.07402335,0.994740427,12,9.059375,1.324594688,0.239432202,0.202255528
153340,12,10.61202272,1.130792905,8,9.059375,0.883063125,0.286196086,0.321121084
153341,10,10.5983137,0.94354633,7,9.059375,0.772680235,0.355536866,0.403775054
153400,16,14.23525289,1.123970197,11,9.059375,1.214211797,0.256816555,0.222464558
153403,5,7.231210011,0.691447212,4,9.059375,0.441531563,0.381761064,0.562574779
153560,18,15.78311168,1.140459522,10,9.059375,1.103828907,0.300793215,0.237743892
153650,6,8.726607186,0.687552433,5,9.059375,0.551914453,0.377937475,0.466548122
153830,10,11.91201902,0.83948825,9,9.059375,0.993446016,0.261353545,0.278421872
153860,6,8.354267686,0.718195804,3,9.059375,0.331148672,0.424510342,0.659497279
154180,5,7.883798432,0.634212054,4,9.059375,0.441531563,0.420878339,0.565446279
154181,8,8.463107963,0.945279209,5,9.059375,0.551914453,0.3139506,0.496777062
154261,12,11.42529046,1.050301525,9,9.059375,0.993446016,0.311173287,0.306800485
154262,11,12.8113996,0.858610327,8,9.059375,0.883063125,0.359064296,0.335226232
154430,2,8.66214414,0.230889716,1,9.059375,0.110382891,0.724792516,0.84871078
154453,16,15.99018893,1.000613568,10,9.059375,1.103828907,0.219583229,0.293326775
154470,13,13.42892094,0.96805991,8,9.059375,0.883063125,0.314406791,0.360871955
154471,13,17.0401758,0.762902927,11,9.059375,1.214211797,0.279343534,0.225424521
154690,8,14.56434569,0.549286605,6,9.059375,0.662297344,0.493338881,0.407345922
154761,8,9.947475959,0.80422411,7,9.059375,0.772680235,0.328938979,0.360381397
154962,8,8.21765995,0.973513147,6,9.059375,0.662297344,0.254543181,0.397800374
155280,4,16.4389602,0.243324392,4,9.059375,0.441531563,0.682718724,0.573582197
155391,13,11.9380544,1.088954663,8,9.059375,0.883063125,0.326069563,0.375893021
155490,8,8.265960873,0.967824567,9,9.059375,0.993446016,0.276319277,0.29901367
155510,3,10.00337463,0.299898795,2,9.059375,0.220765781,0.701791764,0.792314213
155520,7,11.53931728,0.606621677,6,9.059375,0.662297344,0.469832032,0.444283046
155521,3,10.01534105,0.299540473,3,9.059375,0.331148672,0.646441736,0.659497279
155522,5,11.3006603,0.442452022,5,9.059375,0.551914453,0.600381874,0.551011336
155580,8,8.388996152,0.953630191,4,9.059375,0.441531563,0.308232385,0.569035654
156570,4,12.80697778,0.312329737,4,9.059375,0.441531563,0.666004715,0.580043073
1000018,8,8.448489993,0.946914775,7,9.059375,0.772680235,0.338357585,0.427515081
