SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,RB3,REYP3,RRPW3,PCT_FAST,PCT_POOL,PCT_SLOW,RPMXDEP_CM,RPRAT,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XGB,XGW,XMW,XC,XCS,XCL,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVEG1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
IARF-0004,1,WADEABLE,67.3,23.96061583,17.075,11.099,20.87944175,2,20.68181818,0.845454545,1.445454545,1.274745789,0.166851852,594,0.191955137,80.63636364,25.71428571,27.61904762,53.33333333,58.0952381,1.385201034,1.172565264,-0.980610126,-1.193245897,0.986995455,193.8412247,0.452992679,19,2,81,75.11888889,0.310244305,25.51931769,2.857142857,0.013636364,0,0.036363636,0.113636364,0.040909091,0.120454545,0.25,0.004545455,0.003930973,86.36363636,45.72192513,0.351136364,0.045454545,0.234090909,0.761363636,0.388636364,0.372727273,1.307954545,1.040909091,1,1,1,0.66984445,0.568409091,0.397265228,0.659104545,0.068181818,0,0.386363636,0.272740909
IAR9-0905,1,WADEABLE,52.6414,17.11830357,22.825,11.19908,23.4143592,3,32.48363636,1.402727273,2.818181818,1.248747378,0.070347222,792,-1.400342489,99.09090909,59.04761905,38.0952381,97.14285714,100,1.005798125,0.908511975,-2.308854464,-2.406140614,1.253941827,3.627334429,0.70014766,0,0,100,93.87930556,0.444789827,26.64392598,0,0.013636364,0,0.156818182,0.159090909,0.036363636,0.156818182,0.420454545,0,0.006985802,48.6631016,5.481283422,0.471590909,0.136904762,0.239772727,0.153409091,0.015909091,0.1375,0.669318182,0.523863636,0.454545455,0.454545455,0.454545455,0.418612306,0.335738636,0.593857651,1.462190909,0,0,0.795490909,0.6667
NJSS-1078,1,WADEABLE,22.95,18.42627954,3.605263158,0.791789474,12.29876468,1,5.172727273,0.509090909,1.044545455,1.444994142,0.809407407,148.5,1.2909582,64.90909091,4.761904762,11.42857143,16.19047619,35.23809524,1.513516938,1.529656448,-0.238698249,-0.222558739,0.480084091,3739.972079,0.181486895,36,15,64,91.32944444,0.535893886,14.32444357,0,0.031818182,0.031818182,0.031818182,0.068181818,0.129545455,0.336363636,0.561363636,0.125,0.002472173,87.96791444,85.02673797,0.173863636,0.065909091,0.210227273,0.243181818,0.09047619,0.156818182,0.657954545,0.519318182,0.863636364,0.863636364,0.863636364,0.439391433,0.333693182,0.714909212,2.507654545,0.159095455,0.075759091,2.507654545,0
ILR9-0902,1,WADEABLE,58.01,13.63114008,34.28,18.9584,9.090096521,3,38.14545455,2.536363636,4.436363636,1.000382628,0.019452991,1287,-0.47675111,100,0.99009901,99.00990099,100,100,1.088589775,0.605478027,-1.082229137,-1.565340885,2.025701364,20.33282461,2.025701364,0,0,100,58.37677778,0.156698785,12.32766514,0,0.022727273,0.031818182,0.004545455,0.147727273,0.136363636,0.036363636,0.334090909,0,1.77e-5,13.90374332,0,0.064285714,0.026190476,0.160714286,0.238095238,0.204761905,0.033333333,0.81547619,0.425,0.857142857,0.857142857,0.857142857,0.249646898,0.29125,0.762714009,3.21432381,1.452380952,0,2.54762381,0.6667
CAS9-0920,1,WADEABLE,28.54,21.60967797,2.445,0.94185,22.65718776,3,4.563636364,0.763636364,1.363636364,1.144791053,0.589943,148.5,0.283145085,60.54545455,1.904761905,34.28571429,36.19047619,82.85714286,1.525526309,1.465615062,-1.182469977,-1.242381224,0.681873636,373.7403404,0.199611115,3,34,97,90.58648513,0.793874834,26.38895986,0,0,0,0.040909091,0.159090909,0.027272727,0.059090909,0.25,0.018181818,0.049752103,99.73262032,98.26203209,0.110227273,0.560227273,0.497727273,0.813636364,0.088636364,0.725,1.368181818,1.871590909,1,1,1,0.876903538,0.942215909,0.282616493,0.393954545,0,0,0.393954545,0
NYSS-1249,1,WADEABLE,24.71,14.56319909,4.815,1.36445,12.43406898,0,5.963636364,0.311818182,0.857272727,1.445818106,0.320138889,158.4,2.001595832,29.45454545,27.61904762,0,27.61904762,27.61904762,0.953959389,0.979096234,1.022499598,1.047636442,0.363296818,10509.05734,0.132253607,12,28,88,42.51922222,0.503199878,13.83115538,48.57142857,0.013636364,0.027272727,0,0,0.018181818,0.031818182,0.05,0,0,5.882352941,0,0.034090909,0,0,0,0,0,0.020454545,0,0,0,0,0.185164224,0.1,0.58490566,1.409090909,0,0,0,1.409090909
IDR9-0905,1,BOATABLE,738.5,153.0588782,210.9090909,1449.4,229.3845828,4,210.0909091,0.431818182,1.427272727,NA,0.080448416,3898.423301,0.141578224,NA,12.06896552,36.20689655,48.27586207,NA,1.944658024,1.481706021,-1.340127797,-1.8030798,5.080931818,271.9421786,3.631349131,0,100,100,709.537533,31.06087784,246.6170838,NA,0,0.009090909,0.05,0.022727273,0.035,0.222727273,0.198636364,0.027272727,0.010629545,57.88770053,NA,0.248863636,0.171590909,0.090909091,0.277272727,0.147727273,0.129545455,0.406818182,0.539772727,0.954545455,0.863636364,0.863636364,0.348686341,0.342897727,0.800906959,4.022777273,1.189395455,0,4.022777273,0
VTRF-0001,1,WADEABLE,68.3030303,28.66785676,17.29,12.3844,17.05669148,4,19.90909091,0.612727273,1.831818182,1.174107229,0.52875,800,1.384251937,43,6.666666667,15.23809524,21.9047619,32.38095238,1.739595274,1.609857013,-0.225605077,-0.355343338,0.842242424,4963.220835,0.474560849,39.39393939,4.04040404,60.60606061,110.9475,0.24972086,24.06830818,7.619047619,0,0,0.009090909,0.018181818,0.040909091,0.161363636,0.220454545,0.031818182,4.01513e-4,69.78609626,21.52406417,0.223809524,0.071590909,0.206818182,0.220454545,0.186363636,0.034090909,0.669318182,0.498863636,0.727272727,0.727272727,0.727272727,0.429717008,0.324488636,0.664129316,1.977336364,0.303031818,0,1.462163636,0.515172727
INS9-0923,1,WADEABLE,43.75510204,21.18162072,8.255,3.52085,28.13384804,2,11.96363636,1.845454545,2.818181818,1.010125256,0.086419753,356.4,0.353185592,69.54545455,10.47619048,32.38095238,42.85714286,75.23809524,1.379369896,1.073572484,-0.720386892,-1.026184304,1.483953618,247.9534653,0.904131087,14.14141414,0,85.85858586,86.39244444,0.6429844,29.81897943,0,0,0.004545455,0.088636364,0.134090909,0.05,0.134090909,0.781818182,0.031818182,2.83313e-4,86.09625668,80.88235294,0.011363636,0.195454545,0.215909091,0.339772727,0.210227273,0.129545455,0.835227273,0.751136364,1,1,1,0.591837095,0.438011364,0.459022158,0.848504545,0,0,0.575763636,0.272740909
IARF-0002,1,WADEABLE,51.82,31.96632698,26.015,12.97935,22.42537116,1,33.54545455,0.945454545,3.1,1.1960872,0.09280303,871.2,-0.703054485,93.45454545,29.52380952,60,89.52380952,90.47619048,1.053396742,0.894891595,-1.59794608,-1.756451227,0.951375455,18.07467431,0.402788592,8,5,92,132.439,0.432755136,26.42990172,0,0.027272727,0,0.05,0.045454545,0.004545455,0.095454545,0.1,0,0.002240358,75.6684492,26.3368984,0.251136364,0.103409091,0.222727273,0.535227273,0.054545455,0.480681818,1.103409091,0.861363636,1,1,1,0.60411978,0.487613636,0.421060249,0.727295455,0.136363636,0,0.575772727,0.151522727
OHS9-0921,1,WADEABLE,89.09,18.2950537,28.73684211,26.43789474,14.61733764,0,50.90909091,0.796363636,1.661818182,1.034615867,0.145767196,831.6,0.432260736,49.36363636,30.47619048,4.761904762,35.23809524,50.47619048,1.484782458,1.187106616,-0.75484588,-1.052521721,1.096721364,332.1289278,0.720633854,3.03030303,33.33333333,96.96969697,45.89094259,0.164073831,18.31792944,0.952380952,0,0.05,0.027272727,0.027272727,0.045454545,0.036363636,0.177272727,0.009090909,1.27433e-4,98.39572193,41.31016043,0.061363636,0.167857143,0.25,0.521590909,0.285227273,0.236363636,0.789772727,0.931818182,1,1,1,0.58239465,0.519318182,0.614046599,1.590986364,0,0,1.590986364,0
ORS9-0937,1,WADEABLE,22.86866667,8.865778689,4.2115,0.89635,4.644170618,0,6.421818182,0.400909091,1.122727273,1.078816174,7.835,149,1.989106368,53.09090909,0,0.952380952,0.952380952,13.33333333,2.571809871,2.336108372,-0.347002004,-0.582703502,0.409237242,53614.3888,0.231711653,84,8,16,28.60336202,0.203080078,8.438797831,4.761904762,0,0,0.106818182,0.129545455,0.102272727,0.272727273,0.504545455,0,0.089578219,86.09625668,66.84491979,0.440909091,0.198863636,0.318181818,0.232954545,0.043181818,0.189772727,0.686363636,0.75,0.954545455,0.954545455,0.954545455,0.680962662,0.4375,0.175007219,0.212131818,0,0,0.212131818,0
NVS9-0921,2,WADEABLE,21.10144928,7.014364672,1.342105263,0.304736842,6.290720775,0,4.055555556,0.455555556,0.455555556,1.443080275,1.5,149,-0.894185772,83.33333333,32.65306122,48.97959184,81.63265306,92.85714286,1.927413394,1.792576274,-2.686762045,-2.821599166,0.433270531,31.57965272,0.15940708,0,0.71942446,100,25.05,0.298117949,7.665033749,0,0.033333333,0.211111111,0,0.081818182,0.340909091,0.10479798,0.528282828,0.038888889,0,62.56684492,61.09625668,0.268181818,0.120454545,0.202272727,0,0,0,0.259090909,0.322727273,0,0,0,0.362125902,0.245227273,0.707968349,2.424286364,0.272727273,0,1.477309091,0.946977273
NVR9-0920,2,WADEABLE,42.66,18.27026065,11.66,4.64195,11.71806061,3,15.01818182,0.481818182,1.118181818,1.446976732,2.04,316.8,0.154591266,70.72727273,14.28571429,40.95238095,55.23809524,63.80952381,2.091756531,2.043453637,-1.888862371,-1.937165265,0.590471818,481.0318722,0.221559395,12,5,88,73.92,0.274684965,16.81286957,0,0.009090909,0.004545455,0,0.05,0.036363636,0.027272727,0.154545455,0.027272727,1.58478e-4,21.65775401,3.07486631,0.667045455,0.1,0.131818182,0.009090909,0.009090909,0,0.175,0.240909091,0.181818182,0.181818182,0.181818182,0.288180728,0.208409091,0.610619469,1.568181818,0,0,0.068181818,1.5
NVS9-0926,2,WADEABLE,42.24,19.02317566,9.657894737,3.978105263,4.72420202,0,10.89090909,0.436363636,0.636363636,1.031267454,2,244.8,0.254195391,52.59259259,21.15384615,17.30769231,38.46153846,68.26923077,2.252893913,2.044774357,-1.790578966,-1.998698522,0.558196364,582.4676456,0.337082621,2.912621359,2.912621359,97.08737864,32.2624,0.111841904,7.423746032,0,0.015,0.05,0.004545455,0.063636364,0.05,0.072727273,0.231818182,0.05,0.001162749,73.26203209,11.22994652,0.114285714,0.197619048,0.488095238,0.016666667,0.016666667,0,0.554761905,0.702380952,0.142857143,0.142857143,0.142857143,0.618809286,0.416071429,0.250009375,0.33335,0,0,0.33335,0
NCR9-0903,1,BOATABLE,201.9,56.65231547,45.54545455,85.02,67.56591329,6,49.08090909,1.176,3.17,NA,0.047682415,1777.340851,-0.460409377,NA,0,100,100,NA,1.273193578,0.900765983,-1.36117536,-1.733602955,2.07675,33.46800076,1.097513273,0,0,100,177.1262895,33.46503878,76.99012715,NA,0.013636364,0.077272727,0.106818182,0.115909091,0.188636364,0.181818182,0.675,0,0.041558571,75.6684492,NA,0.364772727,0.045454545,0.4125,0.7,0.168181818,0.531818182,1.317045455,1.157954545,1,1,1,0.585501681,0.621079545,0.586212604,1.4167,0,0,1.053045455,0.363654545
MTRO-1070,1,WADEABLE,54.08,24.03056976,11.625,5.56125,22.76579798,3,14.68181818,0.442727273,0.572727273,1.184009285,0.423232323,435.6,1.121326127,51.36363636,19.04761905,2.857142857,21.9047619,29.52380952,1.326734361,1.340716102,-0.219389975,-0.205408234,0.639292727,2111.705443,0.217317024,18,6,82,69.08377778,0.420965199,27.48553659,3.80952381,0.236363636,0.320454545,0,0.022727273,0.040909091,0.081818182,0.145454545,0.027272727,0,48.39572193,2.139037433,0.086363636,0.079545455,0.329411765,0.308333333,0.308333333,0,0.454411765,0.376136364,0.666666667,0.666666667,0.666666667,0.504342526,0.269261364,0.110402857,0.124104329,0.060609091,0,0.060609091,0.063495238
ARR9-0905,1,BOATABLE,125.9833333,78.03091214,37.65454545,53.2672,87.97305048,6,40.51818182,0.9,3.663636364,NA,0.0091973450000000009,416.0352032,1.58957718,NA,0,43.33333333,43.33333333,NA,0.058116525,-0.263680547,1.853257727,1.531460655,1.403891667,1355.948305,0.518302902,3.333333333,47.5,96.66666667,313.4648248,69.82911799,99.18507009,NA,0.154545455,0,0.077272727,0.040909091,0,0.077272727,0.118181818,0,0.207600909,58.55614973,NA,0.571590909,0.069318182,0.485227273,0.492045455,0.094318182,0.397727273,1.088636364,1.046590909,1,1,1,0.645127794,0.570965909,0.250009375,0.33335,0,0.33335,0.33335,0
ALRF-0001,1,WADEABLE,89.17272727,41.97921266,16.68235294,13.42317647,40.25224185,5,19.74545455,0.736363636,1.945454545,1.477069512,0.071672078,610.4,0.868454442,67.54545455,2.857142857,32.38095238,35.23809524,40,0.885560006,0.777665454,0.090788988,-0.017105563,1.058259091,624.5876028,0.407767504,9.174311927,71.55963303,90.82568807,147.8702045,0.45139633,46.67547194,0,0,0.004545455,0.054545455,0.097727273,0.022727273,0.081818182,0.202272727,0,0.00241184,94.11764706,78.47593583,0.121428571,0.054545455,0.093181818,0.275,0.156818182,0.118181818,0.947727273,0.422727273,0.954545455,0.954545455,0.954545455,0.49900063,0.290227273,0.547948302,1.212136364,0.181818182,0,0.651522727,0.560613636
LAS9-0944,2,BOATABLE,319.5966545,17.28078552,39.09090909,124.654056,NA,NA,42.27272727,0.403636364,0.403636364,NA,NA,1033.677135,-2.110924375,NA,100,0,100,NA,NA,NA,NA,NA,2.339741891,NA,NA,0,0,100,NA,NA,NA,NA,0.086363636,0.361363636,0.104545455,0.122727273,0.484090909,0.104545455,1.038636364,0,0.18802,35.69518717,NA,0.065909091,0.246590909,0.261363636,0.714772727,0.252272727,0.4625,1.230681818,1.222727273,1,1,1,0.64943745,0.650227273,0,0,0,0,0,0
LAR9-0915,2,BOATABLE,737.9208,208.7767021,85.27272727,584.176632,257.5022655,5,88.63636364,0.920909091,0.947272727,NA,0,3436.370415,-1.620230727,NA,70.27027027,29.72972973,100,NA,-1.427146392,-1.447125614,-0.173105113,-0.193084335,5.395076109,0.170976325,3.783454075,0,0,100,1071.965486,34.8956508,275.7310412,NA,0.152272727,0.031818182,0.265909091,0.261363636,0.256818182,0.445454545,0.879545455,0.036363636,0.255470455,29.14438503,NA,0.260227273,0.109090909,0.103409091,0.377272727,0.123863636,0.253409091,0.795454545,0.589772727,0.863636364,0.863636364,0.863636364,0.2927389,0.365397727,0.810500628,4.277062338,0.545454545,0,4.277062338,0
MOLS-1080,1,WADEABLE,49.41818182,27.25327413,6.125,3.09375,34.71708507,3,8.636363636,0.636363636,2.787272727,1.067902453,0.485795455,348.8,0.060744458,72.72727273,52.38095238,9.523809524,61.9047619,61.9047619,1.445731988,1.408785848,-1.34804139,-1.384987531,0.734854545,210.9792721,0.181762573,2.752293578,87.1559633,97.24770642,111.0925455,0.702516438,38.22386134,0,0,0,0.045454545,0.109090909,0.009090909,0.05,0.163636364,0,0.006553326,69.51871658,66.57754011,0.269318182,0.05,0.109090909,0.536363636,0.253409091,0.282954545,0.806818182,0.695454545,0.863636364,0.818181818,0.818181818,0.513467953,0.412954545,0.548248569,1.21360671,0,0,0.880270346,0.333336364
IARF-0005,1,WADEABLE,71.61,47.98903389,13.635,10.6758,47.04292081,5,23.01818182,1.045454545,3.618181818,2.969459549,0.129357639,633.6,-0.396724444,86.72727273,23.80952381,58.0952381,81.9047619,84.76190476,1.27272209,1.039082377,-1.435806821,-1.669446533,1.145010455,47.39627801,0.385358614,3,11,97,228.4004444,0.656932283,53.53159954,0,0,0,0.031818182,0.040909091,0.031818182,0.054545455,0.127272727,0,0.028158255,63.10160428,33.95721925,0.151136364,0.182954545,0.205952381,0.607954545,0.309090909,0.298863636,1.002272727,0.9875,0.954545455,0.952380952,0.952380952,0.659919996,0.544375,0.209585571,0.265159091,0.068181818,0,0.265159091,0
MNR9-0913,1,BOATABLE,470.5454545,126.7579964,325.4545455,1398.01,129.2497778,4,550.4285714,2.5,2.5,NA,0.003299273,4322.98169,-0.460409377,NA,0,100,100,NA,0.594650059,0.124703415,-0.585112792,-1.055059436,4.683545455,13.2207178,4.246880991,0,10,100,382.374023,27.46807488,148.0834192,NA,0.013636364,0.022727273,0.077272727,0.05,0.03,0.136363636,0.216363636,0.05,0.008226429,40.64171123,NA,0.206818182,0.553409091,0.446590909,0.476136364,0.331818182,0.144318182,1.071590909,1.476136364,0.954545455,0.954545455,0.954545455,0.575126486,0.764261364,0.465593597,0.871235065,0.071428571,0,0.871235065,0
MNR9-0901,2,BOATABLE,427.3636364,86.69970607,362.5,1422.777778,191.3494394,5,NA,2.136363636,2.136363636,NA,0.007807577,4207.399598,-0.460409377,NA,0,100,100,NA,0.803438604,0.380744775,-0.841154152,-1.263847981,4.1665,19.1823747,2.654393175,0,0,100,455.4840758,44.77438489,209.9179561,NA,0.072727273,0.213636364,0.01,0.054545455,0.068181818,0.112272727,0.235,0,0.001745,56.55080214,NA,0.258333333,0.523863636,0.413636364,0.342045455,0.228409091,0.113636364,0.832954545,1.279545455,0.909090909,0.863636364,0.863636364,0.568174788,0.675795455,0.554298778,1.243655502,0.508773684,0,1.243655502,0
TXS9-0933,1,WADEABLE,56.29,41.46053131,10.645,6.8716,41.25645898,2,14.54545455,1.390909091,6.385714286,1.088922007,0.232376543,356.4,1.630173185,37.45454545,19.04761905,0.952380952,20,24.76190476,1.539177619,1.388922499,0.241250687,0.090995566,1.269975909,7117.623078,0.691496505,3,88,97,116.3063333,0.732926967,46.94700504,33.33333333,0.361363636,0.288636364,0.013636364,0.181818182,0.218181818,0.113636364,0.652272727,0.031818182,0.00147473,86.36363636,51.20320856,0.311363636,0.323863636,0.493181818,0.513636364,0.280681818,0.232954545,1.317045455,1.330681818,0.909090909,0.909090909,0.909090909,0.810475236,0.698806818,0.131584661,0.151522727,0,0,0.030304545,0.121218182
INRF-0002,1,WADEABLE,17.85,13.91197072,6.04,1.0022,10.33335028,1,8.463636364,0.545454545,1.363636364,1.041834097,0.24,198,0.451505826,56.18181818,18.26923077,15.38461538,33.65384615,70.19230769,1.054999469,1.007770169,-0.556264344,-0.603493643,0.470570455,291.8043021,0.158971766,21,40,79,58.36,0.578899175,11.75863998,0,0,0.045454545,0.004545455,0.068181818,0.068181818,0.027272727,0.168181818,0.004545455,6.83852e-4,93.85026738,78.60962567,0.7375,0.056818182,0.793181818,0.593181818,0.198809524,0.403409091,1.459090909,1.443181818,1,1,1,0.846614306,0.749431818,0.142858256,0.166668182,0,0,0.166668182,0
MTRO-1061,1,WADEABLE,62.6206,35.1050613,22.456,13.208513,45.62042487,8,30.57727273,0.688181818,1.503636364,3.795654288,0.091527778,1188,0.979317354,49.82692308,4.95049505,9.900990099,14.85148515,38.61386139,0.768550737,0.730823685,0.248493669,0.210766618,0.854352082,818.6158901,0.252813318,9.375,7.291666667,90.625,141.4270833,0.728521044,51.91289727,0,0.022727273,0.05,0,0.004545455,0.068181818,0.054545455,0.127272727,0.045454545,0,17.9144385,0,0.265909091,0.036363636,0.029545455,0,0,0,0.45,0.065909091,0,0,0,0.247192655,0.129659091,0.554055561,1.242431818,0,0,0,1.242431818
OHRF-0001,1,WADEABLE,74.39,29.06172289,23.45,18.845,32.77656233,4,34.90909091,1.120909091,3.069090909,1.858434544,0.092283951,712.8,0.41358214,59.2,13.33333333,25.71428571,39.04761905,74.28571429,1.189184833,0.986656368,-0.573074228,-0.775602694,1.212125909,266.1258196,0.553670993,14,38,86,103.6687778,0.440604414,36.87363262,6.666666667,0,0.027272727,0.054545455,0.036363636,0.022727273,0.059090909,0.159090909,0,0.001496552,78.82352941,37.96791444,0.265909091,0.045,0.102380952,0.429545455,0.240909091,0.188636364,0.6125,0.568181818,0.954545455,0.818181818,0.818181818,0.481223992,0.355681818,0.612911172,1.583386364,0,0,1.583386364,0
ALS9-0916,2,WADEABLE,15.24666667,3.837184137,2.094117647,0.305823529,4.098970917,0,3.390909091,0.309090909,0.6,1.019856426,0.573333333,150,-2.110924375,100,100,0,100,100,0.908804024,1.217933851,-3.328858226,-3.019728399,0.300012424,0.986317542,0.093923075,0,100,100,12.63,0.268843742,5.13232493,0,0,0.875,0,0,0.013636364,0,0.013636364,0,0,1.069518717,1.069518717,0,0,0,0.002272727,0,0.002272727,0.877272727,0.002272727,0.045454545,0.045454545,0.045454545,0.164234268,0.101022727,0.6,1.5,0,0,0,1.5
IDRO-1033,1,BOATABLE,110.1,37.51080652,76.77272727,82.59,27.86412314,6,80.40909091,0.736363636,2.109090909,NA,0.022495923,2535.076282,1.498404078,NA,0,0,0,NA,0.594980316,0.379766844,1.118637235,0.903423763,1.194286364,1585.54342,0.740267671,2,0,98,120.2273779,25.30801375,36.42981268,NA,0.08,0.036363636,0.009090909,0.063636364,0.063636364,0.059090909,0.186363636,0,0.001427727,33.15508021,NA,0.203409091,0.2475,0.284090909,0.176136364,0.082142857,0.097727273,0.625,0.685227273,0.727272727,0.681818182,0.681818182,0.422367178,0.408352273,0.536850881,1.159131818,0,0,0.795481818,0.36365
IDRM-1011,1,BOATABLE,1412.44544,296.5867864,791.4545455,12402.17203,406.7934372,3,794.8181818,0.331818182,0.763636364,NA,0.027461588,5993.000525,NA,NA,NA,NA,NA,NA,NA,1.290962299,NA,NA,9.396577178,NA,NA,0,100,100,1040.739173,28.80064785,449.6306278,NA,0,0.143181818,0,0.027272727,0.127272727,0.122727273,0.227272727,0.004545455,0,16.97860963,NA,0.059090909,0.248863636,0.201136364,0.121590909,0.069318182,0.052272727,0.507954545,0.571590909,0.409090909,0.409090909,0.409090909,0.272920226,0.357215909,0.774894325,3.442358009,0.886363636,0,3.251877056,0.190480952
IDRO-1025,1,BOATABLE,155.7,90.71272226,53.44545455,67.085,59.68130733,8,55.54545455,0.363636364,1.663636364,NA,0.15059107,2313.937744,1.229328183,NA,0,15,15,NA,1.228926242,1.131178188,0.098149995,4.01941e-4,1.248413636,2257.225567,0.490084415,11,13,89,558.5683677,38.33096167,78.26120988,NA,0.013636364,0.018181818,0.013636364,0.031818182,0.036363636,0.127272727,0.195454545,0.004545455,0.006282273,15.77540107,NA,0.114772727,0.168181818,0.1125,0.063636364,0.025,0.038636364,0.405681818,0.344318182,0.409090909,0.409090909,0.409090909,0.30120095,0.254943182,0.557056195,1.257622727,0.159095455,0,0.924281818,0.333340909
ALS9-0923,1,WADEABLE,15.51333333,8.043286138,1.295,0.2108,6.694531836,0,1.763636364,0.254545455,0.809090909,1.331555955,0.28487395,253.3,-0.51268255,97.63636364,6.666666667,88.57142857,95.23809524,100,0.708432979,0.812875769,-1.325558319,-1.221115529,0.266291212,25.97108847,0.054355325,10,31.33333333,90,36.37464286,0.431534068,8.044235836,0,0,0,0.027272727,0.063636364,0.009090909,0.106818182,0.206818182,0.079545455,0.004832907,100,100,0.684090909,0.122727273,0.179545455,0.285227273,0.164772727,0.120454545,0.548863636,0.5875,1,1,1,0.517522625,0.364375,0.619600927,1.628818182,0,0.909090909,1.628818182,0
